panel	sample	method	truth_species	pred_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	official_L1_kind	official_L1_pp	Pearson_union	Pearson_truth_only	added_mass_before_norm	selected_candidates
hmp_airskin_gtdb_source_abundance	11	xny_share_alpha2_cap0.02	33	32	32	0	1	1.0	0.9696969696969697	0.9846153846153847	22.34574875063908	22.34574875063908	union	22.34574875063908	0.9390039844436857	0.9390039844436857	0.0	0
hmp_airskin_gtdb_source_abundance	11	xny_share_alpha2_cap0.05	33	32	32	0	1	1.0	0.9696969696969697	0.9846153846153847	22.34574875063908	22.34574875063908	union	22.34574875063908	0.9390039844436857	0.9390039844436857	0.0	0
hmp_airskin_gtdb_source_abundance	13	zero_mass	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.1	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.25	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.5	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha1	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha2	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha5	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha10	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.25_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.25_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.25_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.25_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.25_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.25_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.5_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.5_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.5_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.5_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.5_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha0.5_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha1_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha1_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha1_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha1_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha1_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha1_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha2_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha2_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha2_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha2_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha2_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	normalized_depth_alpha2_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.1	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.25	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.5	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha1	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha2	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha5	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha10	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.25_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.25_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.25_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.25_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.25_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.25_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.5_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.5_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.5_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.5_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.5_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha0.5_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha1_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha1_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha1_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha1_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha1_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha1_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha2_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha2_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha2_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha2_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha2_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	raw_abundance_scaled_alpha2_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.1	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.25	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.5	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha1	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha2	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha5	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha10	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.25_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.25_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.25_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.25_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.25_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.25_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.5_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.5_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.5_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.5_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.5_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha0.5_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha1_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha1_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha1_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha1_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha1_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha1_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha2_cap0.001	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha2_cap0.003	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha2_cap0.005	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha2_cap0.01	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha2_cap0.02	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	13	xny_share_alpha2_cap0.05	40	40	37	3	3	0.925	0.925	0.925	54.74798404447642	54.19229885851238	union	54.74798404447642	0.9105244185423927	0.9100458154509377	0.0	0
hmp_airskin_gtdb_source_abundance	14	zero_mass	28	32	27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.824167972260852	11.35721262026523	union	14.824167972260852	0.9986364303601222	0.9989077132319847	0.0	2
hmp_airskin_gtdb_source_abundance	14	normalized_depth_alpha0.05	28	32	27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.809655231857628	11.343303371720854	union	14.809655231857628	0.9986438433334324	0.9989146815144495	0.0001741	2
hmp_airskin_gtdb_source_abundance	14	normalized_depth_alpha0.1	28	32	27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.79514754303166	11.329398964691011	union	14.79514754303166	0.998651204933658	0.9989215985038277	0.0003482	2
hmp_airskin_gtdb_source_abundance	14	normalized_depth_alpha0.25	28	32	27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.751654759655775	11.287714767423388	union	14.751654759655775	0.9986729814329453	0.9989420416435885	0.0008705	2
hmp_airskin_gtdb_source_abundance	14	normalized_depth_alpha0.5	28	32	27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.679267573142422	11.218337700055839	union	14.679267573142422	0.9987082475533519	0.9989750870329951	0.001741	2
hmp_airskin_gtdb_source_abundance	14	normalized_depth_alpha1	28	32	27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.534869966490337	11.079944664396603	union	14.534869966490337	0.9987749218716857	0.999037325330766	0.003482	2
hmp_airskin_gtdb_source_abundance	14	normalized_depth_alpha2	28	32	27	5	1	0.84375	0.9642857142857143	0.8999999999999999	14.247572698891378	10.804594248822037	union	14.247572698891378	0.9988928181803314	0.9991463689113895	0.006964	2
hmp_airskin_gtdb_source_abundance	14	normalized_depth_alpha5	28	32	27	5	1	0.84375	0.9642857142857143	0.8999999999999999	13.43826725642131	10.030638717291925	union	13.43826725642131	0.9991225041909164	0.999349600429979	0.017410000000000002	2
