variant_method	feature	op	threshold	switched_samples	sample_count	mean_delta_F1	min_delta_F1	improved_samples	worsened_samples	mean_delta_L1_pp	max_worse_L1_pp	mean_delta_Pearson	cami2_toy_mouse_gut_delta_F1	cami2_toy_mouse_gut_delta_L1_pp	cami2_toy_mouse_gut_delta_Pearson	cami2_toy_mouse_gut_switched_samples	cami2_toy_mouse_gut_improved_samples	cami2_toy_mouse_gut_worsened_samples	cami3_toy_human_gut_gtdb_source_readmap_delta_F1	cami3_toy_human_gut_gtdb_source_readmap_delta_L1_pp	cami3_toy_human_gut_gtdb_source_readmap_delta_Pearson	cami3_toy_human_gut_gtdb_source_readmap_switched_samples	cami3_toy_human_gut_gtdb_source_readmap_improved_samples	cami3_toy_human_gut_gtdb_source_readmap_worsened_samples	hmp_airskin_gtdb_source_abundance_delta_F1	hmp_airskin_gtdb_source_abundance_delta_L1_pp	hmp_airskin_gtdb_source_abundance_delta_Pearson	hmp_airskin_gtdb_source_abundance_switched_samples	hmp_airskin_gtdb_source_abundance_improved_samples	hmp_airskin_gtdb_source_abundance_worsened_samples	hmp_gastrooral_gtdb_source_abundance_delta_F1	hmp_gastrooral_gtdb_source_abundance_delta_L1_pp	hmp_gastrooral_gtdb_source_abundance_delta_Pearson	hmp_gastrooral_gtdb_source_abundance_switched_samples	hmp_gastrooral_gtdb_source_abundance_improved_samples	hmp_gastrooral_gtdb_source_abundance_worsened_samples	mean_panel_delta_F1	min_panel_delta_F1	improved_panels	worsened_panels	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	mean_panel_delta_Pearson
drop_prob_lt_0.7_and_breadth_lt_0.2	probability_median	<=	0.9092501202306336	24	35	0.029202011424921688	-0.17273442737633715	14	8	-3.4796786411044955	0.7654741840761368	0.0028010535192282042	-0.01669462677329514	0.0688633398204388	2.3628855449597808e-05	1	0	1	-0.14633105961313783	-3.676764734892906	0.010127120355400088	3	0	3	0.0554097468312651	-4.123696672519648	0.0025774017701863487	19	13	4	0.007542147293700063	0.1873809522952854	-0.0010026111272966598	1	1	0	-0.025018448065366954	-0.14633105961313783	2	2	-1.8860542788242074	0.1873809522952854	0.0029313849634348436
drop_prob_lt_0.7_and_breadth_lt_0.2	probability_min	>=	0.3622225482687852	21	35	0.02885265047880022	-0.04500000000000004	10	4	-1.9713533241315373	0.0	0.001328959797296157	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.036881309509230666	-2.5539908591519227	0.0017328161099758302	20	9	4	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	1	1	0	0.010976253628405134	0.0	2	0	-0.6434493582257172	0.0	0.0003991487694962182
min_xny_ge_25	max_breadth_median	>=	0.23899720000000002	28	35	0.028289211418963563	0.0	14	0	-1.5009966786266735	0.0	0.0012522056411043822	0.0	0.0	0.0	2	0	0	0.0	0.0	0.0	0	0	0	0.03632833661080864	-1.9433163870550922	0.0016252490910074952	24	13	0	0.004628655585945718	-0.032670650723041206	-2.7264009274496903e-05	2	1	0	0.01023924804918859	0.0	2	0	-0.49399675944453336	0.0	0.0003994962704332496
drop_prob_lt_0.5_and_breadth_lt_0.1	max_mean_depth_median	>=	0.6132042	24	35	0.028099033530986355	0.0	13	0	-0.8719052827729741	0.0	0.0005123991459616236	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.035731803355234265	-1.0742382631205982	0.0005814139670077678	22	12	0	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.011271386212958222	0.0	2	0	-0.4575910398798921	0.0	0.00042482761668282884
min_breadth_ge_0.05	probability_min	>=	0.3622225482687852	21	35	0.028045904795348464	-0.018333333333333313	9	1	-1.4669360309257928	0.0	0.0010130262249672649	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.036355802512488745	-1.9015837437926943	0.001313182143476084	20	9	1	0.0	0.0	0.0	1	0	0	0.009088950628122186	0.0	1	0	-0.4753959359481736	0.0	0.000328295535869021
min_xny_ge_50	probability_min	>=	0.3622225482687852	21	35	0.028045904795348464	-0.018333333333333313	9	1	-1.4669360309257928	0.0	0.0010130262249672649	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.036355802512488745	-1.9015837437926943	0.001313182143476084	20	9	1	0.0	0.0	0.0	1	0	0	0.009088950628122186	0.0	1	0	-0.4753959359481736	0.0	0.000328295535869021
min_xny_ge_25	max_xny_median	>=	452.7	24	35	0.028007809770612464	0.0	11	0	-1.5384833450345134	0.0	0.001339338695128957	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03596355669627944	-1.99191021388007	0.0017381993462245366	21	10	0	0.004628655585945718	-0.032670650723041206	-2.7264009274496903e-05	2	1	0	0.010148053070556289	0.0	2	0	-0.5061452161507778	0.0	0.00042773383423750993
min_xny_ge_25	max_real_min_af_median	>=	0.4527	24	35	0.028007809770612464	0.0	11	0	-1.5384833450345134	0.0	0.001339338695128957	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03596355669627944	-1.99191021388007	0.0017381993462245366	21	10	0	0.004628655585945718	-0.032670650723041206	-2.7264009274496903e-05	2	1	0	0.010148053070556289	0.0	2	0	-0.5061452161507778	0.0	0.00042773383423750993
min_breadth_ge_0.05	abundance_entropy	<=	2.7524095036723892	24	35	0.02789951768541207	-0.018333333333333313	10	1	-1.5556489130203954	0.19677882569514793	0.0011375196188859833	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03616604144405268	-2.0165819242856977	0.0014745624689262746	22	10	1	0.0	0.0	0.0	1	0	0	0.00904151036101317	0.0	1	0	-0.5041454810714244	0.0	0.00036864061723156864
min_xny_ge_50	abundance_entropy	<=	2.7524095036723892	24	35	0.02789951768541207	-0.018333333333333313	10	1	-1.5556489130203954	0.19677882569514793	0.0011375196188859833	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03616604144405268	-2.0165819242856977	0.0014745624689262746	22	10	1	0.0	0.0	0.0	1	0	0	0.00904151036101317	0.0	1	0	-0.5041454810714244	0.0	0.00036864061723156864
min_breadth_ge_0.05	max_mean_depth_median	>=	0.7386777000000002	21	35	0.027373495974783283	0.0	9	0	-1.6058182644326677	0.19677882569514793	0.001278585436847243	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.03479129170830436	-2.073417749755826	0.0016684384262326464	19	8	0	0.009353741496598622	-0.1106800058680335	-0.00014867360931397622	2	1	0	0.011036258301225746	0.0	2	0	-0.5460244389059649	0.0	0.00037994120422966753
min_xny_ge_50	max_mean_depth_median	>=	0.7386777000000002	21	35	0.027373495974783283	0.0	9	0	-1.6058182644326677	0.19677882569514793	0.001278585436847243	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.03479129170830436	-2.073417749755826	0.0016684384262326464	19	8	0	0.009353741496598622	-0.1106800058680335	-0.00014867360931397622	2	1	0	0.011036258301225746	0.0	2	0	-0.5460244389059649	0.0	0.00037994120422966753
min_breadth_ge_0.05	max_depth_cv_mean	>=	9.471121925	21	35	0.02725069341961182	-0.2347906403940887	15	3	-2.356473838921217	0.493305692326345	0.0018049470852784617	0.0	0.0	0.0	0	0	0	-0.20336114958170104	0.16902619937305494	0.0033129336401669742	3	0	3	0.05722778649771554	-3.065270479578729	0.0019826553438101182	16	14	0	0.009353741496598622	-0.1106800058680335	-0.00014867360931397622	2	1	0	-0.03419490539684672	-0.20336114958170104	2	1	-0.7517310715184269	0.16902619937305494	0.0012867288436657792
drop_prob_lt_0.7_and_breadth_lt_0.2	n_calls	<=	87.19999999999997	24	35	0.026962857843180796	-0.04500000000000004	12	4	-1.7750912498189033	0.7654741840761368	0.0012890090635378128	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03387290073759807	-2.3134571296574182	0.0017552956126814327	21	10	4	0.014565852298089932	0.1675743785443391	-0.0011388321592876172	2	2	0	0.012109688258922	0.0	2	0	-0.5364706877782698	0.1675743785443391	0.0001541158633484539
drop_prob_lt_0.7_and_breadth_lt_0.1	max_xny_median	>=	452.7	24	35	0.02677973340481461	-0.020875420875420825	12	1	-1.4693702406092093	0.11705400251215181	0.001281305112776335	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.0340215994879746	-1.8487298751305328	0.0015781439239898013	21	11	1	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.010843835246143305	0.0	2	0	-0.6512139428823758	0.0	0.0006740101059283371
drop_prob_lt_0.7_and_breadth_lt_0.1	max_real_min_af_median	>=	0.4527	24	35	0.02677973340481461	-0.020875420875420825	12	1	-1.4693702406092093	0.11705400251215181	0.001281305112776335	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.0340215994879746	-1.8487298751305328	0.0015781439239898013	21	11	1	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.010843835246143305	0.0	2	0	-0.6512139428823758	0.0	0.0006740101059283371
min_breadth_ge_0.05	abundance_entropy	<=	2.623281549403161	21	35	0.026705825308831355	-0.018333333333333313	8	1	-1.2130927668158629	0.19677882569514793	0.0009424478010765863	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.03461866243737398	-1.5725276606872296	0.0012216915939881673	20	8	1	0.0	0.0	0.0	1	0	0	0.008654665609343495	0.0	1	0	-0.3931319151718074	0.0	0.0003054228984970418
min_xny_ge_50	abundance_entropy	<=	2.623281549403161	21	35	0.026705825308831355	-0.018333333333333313	8	1	-1.2130927668158629	0.19677882569514793	0.0009424478010765863	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.03461866243737398	-1.5725276606872296	0.0012216915939881673	20	8	1	0.0	0.0	0.0	1	0	0	0.008654665609343495	0.0	1	0	-0.3931319151718074	0.0	0.0003054228984970418
drop_prob_lt_0.5_and_breadth_lt_0.2	method_kept_rows	<=	65.6	24	35	0.02629892381152213	-0.041883116883116966	13	3	-0.8965028748762772	0.6488479620499419	0.00029994325560191994	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03373174391819883	-1.1846976087117687	0.0004501107441068887	21	12	2	0.004852623805953027	0.30461740727402464	-0.0008274880724093991	2	1	1	0.009646091931037964	0.0	2	0	-0.220020050359436	0.30461740727402464	-9.43443320756276e-05
drop_prob_lt_0.7_and_breadth_lt_0.2	max_xny_median	>=	482.7	21	35	0.026289307111830865	-0.01719479243429145	12	2	-2.1389786552383776	0.7654741840761368	0.0014270769359068394	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.032999779419181495	-2.7851630255715514	0.0019342724842709117	19	10	2	0.014565852298089932	0.1675743785443391	-0.0011388321592876172	2	2	0	0.011891407929317857	0.0	2	0	-0.6543971617568031	0.1675743785443391	0.00019886008124582363
drop_prob_lt_0.7_and_breadth_lt_0.2	max_real_min_af_median	>=	0.4827	21	35	0.026289307111830865	-0.01719479243429145	12	2	-2.1389786552383776	0.7654741840761368	0.0014270769359068394	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.032999779419181495	-2.7851630255715514	0.0019342724842709117	19	10	2	0.014565852298089932	0.1675743785443391	-0.0011388321592876172	2	2	0	0.011891407929317857	0.0	2	0	-0.6543971617568031	0.1675743785443391	0.00019886008124582363
min_xny_ge_25	abundance_entropy	<=	2.7524095036723892	24	35	0.026265162337405334	0.0	11	0	-1.2076553325511954	0.0	0.0010678419477846552	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.0340474326595995	-1.5654791347885866	0.0013842395619430713	22	11	0	0.0	0.0	0.0	1	0	0	0.008511858164899876	0.0	1	0	-0.39136978369714664	0.0	0.0003460598904857678
drop_prob_lt_0.7_and_breadth_lt_0.2	max_mean_depth_median	>=	0.9391045	18	35	0.02625728482658714	-0.004802744425385863	10	1	-1.7405710653981372	0.0	0.0011896581235367521	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.03351694662673223	-2.2548286719049226	0.0015522398662136383	17	9	1	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	1	1	0	0.010135162907780524	0.0	2	0	-0.5686588114139672	0.0	0.00035400470855567024
min_breadth_ge_0.02	max_breadth_median	>=	0.23899720000000002	28	35	0.026056592525856747	0.0	12	0	-1.3072563551715952	0.0	0.0011858806981467319	0.0	0.0	0.0	2	0	0	0.0	0.0	0.0	0	0	0	0.03377706438536986	-1.6945915715187345	0.0015372527568568747	24	12	0	0.0	0.0	0.0	2	0	0	0.008444266096342464	0.0	1	0	-0.42364789287968363	0.0	0.0003843131892142187
drop_prob_lt_0.5_and_breadth_lt_0.2	max_xny_median	>=	452.7	24	35	0.026026143631821947	-0.004342162396873683	15	1	-1.1613493237446113	0.6488479620499419	0.0005154288380878994	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.033378139981550446	-1.5280170794670165	0.000729443906588714	21	14	0	0.004852623805953027	0.30461740727402464	-0.0008274880724093991	2	1	1	0.009557690946875868	0.0	2	0	-0.30584991804824796	0.30461740727402464	-2.4511041455171283e-05
drop_prob_lt_0.5_and_breadth_lt_0.2	max_real_min_af_median	>=	0.4527	24	35	0.026026143631821947	-0.004342162396873683	15	1	-1.1613493237446113	0.6488479620499419	0.0005154288380878994	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.033378139981550446	-1.5280170794670165	0.000729443906588714	21	14	0	0.004852623805953027	0.30461740727402464	-0.0008274880724093991	2	1	1	0.009557690946875868	0.0	2	0	-0.30584991804824796	0.30461740727402464	-2.4511041455171283e-05
min_breadth_ge_0.05	n_calls	<=	87.19999999999997	24	35	0.025983615563234027	-0.018333333333333313	10	1	-1.4788519973455647	0.19677882569514793	0.0011671173667923203	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03298959487851828	-1.908831847976248	0.0015239427798651544	21	9	1	0.009353741496598622	-0.1106800058680335	-0.00014867360931397622	2	1	0	0.010585834093779226	0.0	2	0	-0.5048779634610704	0.0	0.00034381729263779454
min_xny_ge_50	n_calls	<=	87.19999999999997	24	35	0.025983615563234027	-0.018333333333333313	10	1	-1.4788519973455647	0.19677882569514793	0.0011671173667923203	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03298959487851828	-1.908831847976248	0.0015239427798651544	21	9	1	0.009353741496598622	-0.1106800058680335	-0.00014867360931397622	2	1	0	0.010585834093779226	0.0	2	0	-0.5048779634610704	0.0	0.00034381729263779454
max_xny_ge_10	max_xny_median	>=	265.0	31	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	2	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	27	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
max_xny_ge_10	max_xny_median	>=	387.5	28	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	25	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
max_xny_ge_10	max_real_min_af_median	>=	0.265	31	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	2	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	27	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
max_xny_ge_10	max_real_min_af_median	>=	0.3875	28	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	25	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
max_xny_ge_10	max_mean_depth_median	>=	0.270299	31	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	3	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	26	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
max_xny_ge_10	max_mean_depth_median	>=	0.46514669999999997	28	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	25	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
max_xny_ge_10	max_depth_cv_mean	<=	13.645272558356167	31	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	3	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	26	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
s_xny_ge_10	max_xny_median	>=	265.0	31	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	2	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	27	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
s_xny_ge_10	max_xny_median	>=	387.5	28	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	25	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
s_xny_ge_10	max_real_min_af_median	>=	0.265	31	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	2	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	27	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
s_xny_ge_10	max_real_min_af_median	>=	0.3875	28	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	25	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
s_xny_ge_10	max_mean_depth_median	>=	0.270299	31	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	3	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	26	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
s_xny_ge_10	max_mean_depth_median	>=	0.46514669999999997	28	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	25	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
s_xny_ge_10	max_depth_cv_mean	<=	13.645272558356167	31	35	0.025927178205833977	0.0	11	0	-0.002676842899514144	0.0	-3.1952397983636696e-05	0.0	0.0	0.0	3	0	0	0.0	0.0	0.0	0	0	0	0.033609305081636634	-0.0034699815364072238	-4.1419775163973494e-05	26	11	0	0.0	0.0	0.0	2	0	0	0.008402326270409158	0.0	1	0	-0.0008674953841018059	0.0	-1.0354943790993374e-05
min_breadth_ge_0.02	max_xny_median	>=	452.7	24	35	0.025908013495918637	0.0	10	0	-1.337488521194216	0.0	0.0012575437395203203	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03358446193915379	-1.7337814163628724	0.0016301492919707854	21	10	0	0.0	0.0	0.0	2	0	0	0.008396115484788448	0.0	1	0	-0.4334453540907181	0.0	0.00040753732299269636
min_breadth_ge_0.02	max_real_min_af_median	>=	0.4527	24	35	0.025908013495918637	0.0	10	0	-1.337488521194216	0.0	0.0012575437395203203	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03358446193915379	-1.7337814163628724	0.0016301492919707854	21	10	0	0.0	0.0	0.0	2	0	0	0.008396115484788448	0.0	1	0	-0.4334453540907181	0.0	0.00040753732299269636
min_breadth_ge_0.05	max_breadth_median	>=	0.2843749	24	35	0.02585063326268379	0.0	11	0	-1.8858838854988287	0.19677882569514793	0.0013118747034245536	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03281721041484205	-2.436465777063813	0.0017115911792032344	21	10	0	0.009353741496598622	-0.1106800058680335	-0.00014867360931397622	2	1	0	0.010542737977860168	0.0	2	0	-0.6367864457329616	0.0	0.00039072939247231455
min_xny_ge_50	max_breadth_median	>=	0.2843749	24	35	0.02585063326268379	0.0	11	0	-1.8858838854988287	0.19677882569514793	0.0013118747034245536	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03281721041484205	-2.436465777063813	0.0017115911792032344	21	10	0	0.009353741496598622	-0.1106800058680335	-0.00014867360931397622	2	1	0	0.010542737977860168	0.0	2	0	-0.6367864457329616	0.0	0.00039072939247231455
drop_prob_lt_0.7_and_breadth_lt_0.2	probability_min	>=	0.3749368973642101	18	35	0.02561767360535034	-0.04500000000000004	8	3	-1.510214013776601	0.0	0.0009395356293407772	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.032687820969573414	-1.9562176790621904	0.0012280070033670043	17	7	3	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	1	1	0	0.00992788149349082	0.0	2	0	-0.49400606320328416	0.0	0.00027294649284401173
drop_prob_lt_0.7_and_breadth_lt_0.2	max_breadth_median	>=	0.2843749	24	35	0.025546905571743515	-0.031565656565656575	13	3	-2.528384600686946	0.7654741840761368	0.001651063007557079	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.0320374070524016	-3.289948510412288	0.002224624799373074	21	11	3	0.014565852298089932	0.1675743785443391	-0.0011388321592876172	2	2	0	0.011650814837622883	0.0	2	0	-0.7805935329669872	0.1675743785443391	0.0002714481600213642
min_xny_ge_25	probability_min	>=	0.3622225482687852	21	35	0.025173061702212323	0.0	10	0	-1.0403768113062166	0.0	0.000922044631718658	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.03263174665101597	-1.3486366072487994	0.001195243041116779	20	10	0	0.0	0.0	0.0	1	0	0	0.008157936662753993	0.0	1	0	-0.33715915181219985	0.0	0.00029881076027919474
min_xny_ge_25	abundance_entropy	<=	2.623281549403161	21	35	0.025135651014404365	0.0	9	0	-0.9923099189771922	0.0	0.0009390631452006026	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.03258325131496862	-1.286327672748212	0.0012173040771118924	20	9	0	0.0	0.0	0.0	1	0	0	0.008145812828742155	0.0	1	0	-0.321581918187053	0.0	0.0003043260192779731
drop_prob_lt_0.7_and_breadth_lt_0.2	low_xny25_frac	>=	0.2473913043478261	4	35	0.025133358704832846	0.0	4	0	-0.6889227624698281	0.0	0.0004381580892000438	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.0325802798025611	-0.8930480254238512	0.000567982708222279	4	4	0	0.0	0.0	0.0	0	0	0	0.008145069950640274	0.0	1	0	-0.2232620063559628	0.0	0.00014199567705556974
drop_prob_lt_0.5_and_realaf_lt_0.3	method_kept_rows	<=	66.8	24	35	0.024965350157229504	-0.027564102564102577	13	1	-0.6570209175630978	0.0	0.00028926735027477843	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.03184221649978714	-0.8502266284150565	0.0003850666416147837	21	12	1	0.0070237050043898686	-0.0198065737509463	-0.00013622103199095736	2	1	0	0.009716480376044253	0.0	2	0	-0.2175083005415007	0.0	6.221140240595658e-05
drop_prob_lt_0.7_and_breadth_lt_0.2	max_breadth_median	>=	0.3463384	21	35	0.024771012322238228	-0.004802744425385863	12	1	-1.9536603235463514	0.3747619045905708	0.0013653101704992725	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.031031619506746596	-2.5449355585633695	0.0018542044550388802	18	10	1	0.014565852298089932	0.1675743785443391	-0.0011388321592876172	2	2	0	0.011399367951209133	0.0	2	0	-0.5943402950047576	0.1675743785443391	0.00017884307393781576
drop_prob_lt_0.5_and_xny_lt_500	max_mean_depth_median	>=	0.7386777000000002	21	35	0.024751441608017514	-0.011210249370853576	14	1	-1.5413515942904976	0.08227400347389491	0.001080656133692437	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.030872057899208744	-1.9405718836987995	0.001328133842361856	19	12	1	0.01637744650098849	-0.7759324701499164	0.00098167546773259	2	2	0	0.011812376100049309	0.0	2	0	-0.679126088462179	0.0	0.0005774523275236115
drop_prob_lt_0.5_and_breadth_lt_0.1	method_kept_rows	<=	68.19999999999999	24	35	0.02457558882638554	0.0	11	0	-0.67790242191191	0.0	0.00038029702690446843	0.0	0.0	0.0	1	0	0	0.0	0.0	0.0	0	0	0	0.031164375034455433	-0.8227530731155152	0.0004101704793410852	21	10	0	0.009353741496598622	-0.7561258963989701	0.0011178964997235474	2	1	0	0.010129529132763514	0.0	2	0	-0.3947197423786213	0.0	0.00038201674476615814
drop_prob_lt_0.5_and_breadth_lt_0.2	max_mean_depth_median	>=	0.7386777000000002	21	35	0.024161993211097993	-0.004342162396873683	13	1	-1.0718035868326536	0.6488479620499419	0.0005148518063132958	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0.030961648695426804	-1.411939272358923	0.00072869590243645	19	12	0	0.004852623805953027	0.30461740727402464	-0.0008274880724093991	2	1	1	0.008953568125344959	0.0	2	0	-0.2768304662712246	0.30461740727402464	-2.469804249323728e-05
max_xny_ge_10	max_depth_cv_mean	<=	11.6193571374269	28	35	0.024119909843943767	0.0	10	0	-0.0024918477600263398	0.0	-3.44198790376758e-05	0.0	0.0	0.0	3	0	0	0.0	0.0	0.0	0	0	0	0.031266549797704886	-0.0032301730222563663	-4.461836171550567e-05	24	10	0	0.0	0.0	0.0	1	0	0	0.007816637449426221	0.0	1	0	-0.0008075432555640916	0.0	-1.1154590428876418e-05
s_xny_ge_10	max_depth_cv_mean	<=	11.6193571374269	28	35	0.024119909843943767	0.0	10	0	-0.0024918477600263398	0.0	-3.44198790376758e-05	0.0	0.0	0.0	3	0	0	0.0	0.0	0.0	0	0	0	0.031266549797704886	-0.0032301730222563663	-4.461836171550567e-05	24	10	0	0.0	0.0	0.0	1	0	0	0.007816637449426221	0.0	1	0	-0.0008075432555640916	0.0	-1.1154590428876418e-05
