rule_type	feature1	op1	threshold1	feature2	op2	threshold2	sample_count	switched_samples	mean_sample_delta_L1_pp	max_sample_worse_L1_pp	improved_samples	worsened_samples	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	improved_panels	worsened_panels
two_feature_and	u_depth_median	<=	0.7984000000000001	adjusted_base_row_frac	>=	0.4558333333333333	32	19	-0.7303197621488113	0.0	19	0	-0.349372008996406	0.0	3	0
two_feature_and	u_depth_median	<=	0.7984000000000001	blend_perturb_row_frac	>=	0.4558333333333333	32	19	-0.7303197621488113	0.0	19	0	-0.349372008996406	0.0	3	0
two_feature_and	blend_perturb_base_frac	>=	0.009562064967434643	u_xny_median	<=	574.9	32	22	-0.7303084273169733	0.9934199183847312	20	2	-0.4804262061343341	-0.16267829467420525	4	0
two_feature_and	blend_perturb_base_frac	>=	0.009562064967434643	u_breadth_median	<=	0.5749	32	22	-0.7303084273169733	0.9934199183847312	20	2	-0.4804262061343341	-0.16267829467420525	4	0
two_feature_and	raw_mass_sum	<=	848.3792632527429	candidate_call_frac	<=	0.02535871964679912	32	23	-0.7301881244840396	0.2204793383230292	20	3	-0.4633900784990719	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	2.08587515	adjusted_base_row_frac	>=	0.4558333333333333	32	18	-0.7297945514169447	0.0	18	0	-0.3491969387524505	0.0	3	0
two_feature_and	s_depth_median	<=	2.08587515	blend_perturb_row_frac	>=	0.4558333333333333	32	18	-0.7297945514169447	0.0	18	0	-0.3491969387524505	0.0	3	0
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	adjusted_base_rows	>=	19.299999999999997	32	19	-0.7293116357095591	0.0392577798145055	17	2	-0.3797507856522875	0.0	3	0
two_feature_and	s_breadth_median	<=	0.7391689	top1_abundance	<=	0.5449778717218927	32	26	-0.7292317859913591	0.9934199183847312	21	5	-0.44869987650182286	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	2.08587515	raw_mass_sum	<=	805.3156067244646	32	19	-0.7290735543970123	0.0	19	0	-0.4644174484239941	-0.16267829467420525	4	0
two_feature_and	s_depth_median	<=	2.08587515	base_raw_mass	<=	802.2303685078451	32	19	-0.7290735543970123	0.0	19	0	-0.4644174484239941	-0.16267829467420525	4	0
two_feature_and	blend_perturb_base_frac	>=	0.013846792593400018	adjusted_base_row_frac	>=	0.4558333333333333	32	19	-0.7290002481743485	0.0392577798145055	18	1	-0.34893217100491836	0.0	3	0
two_feature_and	blend_perturb_base_frac	>=	0.013846792593400018	blend_perturb_row_frac	>=	0.4558333333333333	32	19	-0.7290002481743485	0.0392577798145055	18	1	-0.34893217100491836	0.0	3	0
two_feature_and	probability_mean	<=	0.8393664441592499	probability_min	<=	0.41139095671290454	32	20	-0.7289310219533499	0.0035172736734416	19	1	-0.4536841346123087	-0.04252772827046766	4	0
two_feature_and	u_depth_median	<=	0.685	probability_min	<=	0.41139095671290454	32	21	-0.7286710875245612	0.019184822225343	20	1	-0.4784815329162655	-0.15628335393242426	4	0
two_feature_and	called_rows	>=	35.3	probability_min	<=	0.41139095671290454	32	21	-0.7286710875245612	0.019184822225343	20	1	-0.4784815329162655	-0.15628335393242426	4	0
two_feature_and	eligible_base_rows	>=	34.599999999999994	probability_min	<=	0.41139095671290454	32	21	-0.7286710875245612	0.019184822225343	20	1	-0.4784815329162655	-0.15628335393242426	4	0
two_feature_and	n_calls	>=	35.3	probability_min	<=	0.41139095671290454	32	21	-0.7286710875245612	0.019184822225343	20	1	-0.4784815329162655	-0.15628335393242426	4	0
two_feature_and	n_base_calls	>=	34.599999999999994	probability_min	<=	0.41139095671290454	32	21	-0.7286710875245612	0.019184822225343	20	1	-0.4784815329162655	-0.15628335393242426	4	0
two_feature_and	u_xny_median	<=	540.55	probability_min	<=	0.41139095671290454	32	21	-0.7286710875245612	0.019184822225343	20	1	-0.4784815329162655	-0.15628335393242426	4	0
two_feature_and	u_breadth_median	<=	0.54055	probability_min	<=	0.41139095671290454	32	21	-0.7286710875245612	0.019184822225343	20	1	-0.4784815329162655	-0.15628335393242426	4	0
two_feature_and	u_xny_median	<=	574.9	probability_min	<=	0.41139095671290454	32	21	-0.7286710875245612	0.019184822225343	20	1	-0.4784815329162655	-0.15628335393242426	4	0
two_feature_and	u_breadth_median	<=	0.5749	probability_min	<=	0.41139095671290454	32	21	-0.7286710875245612	0.019184822225343	20	1	-0.4784815329162655	-0.15628335393242426	4	0
two_feature_and	multi_species_genus_count	>=	5.0	probability_min	<=	0.41139095671290454	32	22	-0.7285611727222662	0.019184822225343	20	2	-0.47844489464883383	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	2.08587515	raw_mass_sum	<=	848.3792632527429	32	20	-0.7284740287024702	0.019184822225343	19	1	-0.46281871323854884	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	adjusted_base_row_frac	>=	0.4558333333333333	32	20	-0.7284578309954464	0.0392577798145055	18	2	-0.3487513652786177	0.0	3	0
two_feature_and	probability_mean	<=	0.8478367147070053	blend_perturb_row_frac	>=	0.4558333333333333	32	20	-0.7284578309954464	0.0392577798145055	18	2	-0.3487513652786177	0.0	3	0
two_feature_and	top3_abundance	<=	0.749518292500377	candidate_call_frac	<=	0.02535871964679912	32	23	-0.7284225838214344	0.2204793383230292	20	3	-0.4783986983485566	-0.15628335393242426	4	0
two_feature_and	abundance_entropy	>=	1.9352491871832622	candidate_call_frac	<=	0.02535871964679912	32	23	-0.7284225838214344	0.2204793383230292	20	3	-0.4783986983485566	-0.15628335393242426	4	0
two_feature_and	blend_perturb_base_frac	>=	0.013846792593400018	raw_mass_sum	<=	848.3792632527429	32	20	-0.728279251154416	0.0392577798145055	19	1	-0.464152680676462	-0.16267829467420525	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	base_raw_mass	<=	843.1832220279986	32	22	-0.7282685351243127	0.2204793383230292	20	2	-0.47834734878284935	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.44179566563467493	candidate_call_frac	<=	0.02535871964679912	32	23	-0.7281679692998559	0.2204793383230292	20	3	-0.4497157748358729	-0.15628335393242426	4	0
two_feature_and	blend_perturb_row_frac	>=	0.44179566563467493	candidate_call_frac	<=	0.02535871964679912	32	23	-0.7281679692998559	0.2204793383230292	20	3	-0.4497157748358729	-0.15628335393242426	4	0
two_feature_and	blend_perturb_max_frac	>=	0.002050987256114475	candidate_call_frac	<=	0.02535871964679912	32	22	-0.7280737575762584	0.2204793383230292	20	2	-0.4796813162207625	-0.16267829467420525	4	0
two_feature_and	blend_perturb_base_frac	>=	0.009562064967434643	candidate_call_frac	<=	0.02535871964679912	32	22	-0.7280737575762584	0.2204793383230292	20	2	-0.4796813162207625	-0.16267829467420525	4	0
two_feature_and	base_mass_multi_genus_frac	>=	0.6211112684378163	raw_mass_sum	<=	848.3792632527429	32	24	-0.7279456543797654	0.2615437606112749	20	4	-0.34932690263898103	0.13077188030563744	3	1
two_feature_and	u_zip_median	>=	0.7228884	top3_abundance	<=	0.749518292500377	32	24	-0.7279380210359814	0.9934199183847312	19	5	-0.3947865263976531	-0.04252772827046766	4	0
two_feature_and	u_depth_median	<=	1.0558000000000005	adjusted_base_row_frac	>=	0.4558333333333333	32	22	-0.7279019811515258	0.2204793383230292	20	2	-0.3485660819973109	0.0	3	0
two_feature_and	u_depth_median	<=	1.0558000000000005	blend_perturb_row_frac	>=	0.4558333333333333	32	22	-0.7279019811515258	0.2204793383230292	20	2	-0.3485660819973109	0.0	3	0
two_feature_and	blend_perturb_max_frac	>=	0.002050987256114475	base_raw_mass	<=	843.1832220279986	32	22	-0.7276412551996514	0.2204793383230292	20	2	-0.47953714876189346	-0.16267829467420525	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	raw_mass_sum	<=	848.3792632527429	32	26	-0.7276039711071546	0.2615437606112749	21	5	-0.432560138136735	-0.15628335393242426	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	base_raw_mass	<=	843.1832220279986	32	22	-0.7269852719278049	0.2615437606112749	20	2	-0.4479510384806382	-0.15628335393242426	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	base_raw_mass	<=	843.1832220279986	32	22	-0.7269852719278049	0.2615437606112749	20	2	-0.4479510384806382	-0.15628335393242426	4	0
two_feature_and	u_zip_median	>=	0.9938931999999999	blend_perturb_base_frac	>=	0.016402756920662877	32	15	-0.7269213160344898	0.0	15	0	-0.34476702875454657	0.0	2	0
two_feature_and	u_zip_median	>=	1.0	blend_perturb_base_frac	>=	0.016402756920662877	32	15	-0.7269213160344898	0.0	15	0	-0.34476702875454657	0.0	2	0
two_feature_and	top3_abundance	<=	0.749518292500377	top1_abundance	<=	0.5449778717218927	32	26	-0.7265185560550493	0.9934199183847312	20	6	-0.447795466523053	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	base_raw_mass	<=	843.1832220279986	32	23	-0.7262480772008486	0.2615437606112749	20	3	-0.44910420019225067	-0.16267829467420525	4	0
two_feature_and	blend_perturb_base_frac	>=	0.0069480424574381704	base_raw_mass	<=	843.1832220279986	32	24	-0.7261432539278454	0.2204793383230292	20	4	-0.4776389217173602	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	candidate_call_frac	<=	0.02535871964679912	32	21	-0.7257346909522508	0.0392577798145055	20	1	-0.4789016273460933	-0.16267829467420525	4	0
two_feature_and	max_species_per_genus	>=	6.0	adjusted_base_row_frac	>=	0.4558333333333333	32	23	-0.7256307948272321	0.2204793383230292	20	3	-0.3478090198892129	0.0	3	0
two_feature_and	max_species_per_genus	>=	6.0	blend_perturb_row_frac	>=	0.4558333333333333	32	23	-0.7256307948272321	0.2204793383230292	20	3	-0.3478090198892129	0.0	3	0
two_feature_and	s_xny_median	<=	922.05	raw_mass_sum	<=	805.3156067244646	32	22	-0.7255699824240741	0.2615437606112749	20	2	-0.4332810351963061	-0.16267829467420525	4	0
two_feature_and	s_xny_median	<=	922.05	base_raw_mass	<=	802.2303685078451	32	22	-0.7255699824240741	0.2615437606112749	20	2	-0.4332810351963061	-0.16267829467420525	4	0
two_feature_and	s_xny_mean	<=	848.9395833333334	raw_mass_sum	<=	805.3156067244646	32	22	-0.7255699824240741	0.2615437606112749	20	2	-0.4332810351963061	-0.16267829467420525	4	0
two_feature_and	s_xny_mean	<=	848.9395833333334	base_raw_mass	<=	802.2303685078451	32	22	-0.7255699824240741	0.2615437606112749	20	2	-0.4332810351963061	-0.16267829467420525	4	0
two_feature_and	xny_max_median	<=	922.05	raw_mass_sum	<=	805.3156067244646	32	22	-0.7255699824240741	0.2615437606112749	20	2	-0.4332810351963061	-0.16267829467420525	4	0
two_feature_and	xny_max_median	<=	922.05	base_raw_mass	<=	802.2303685078451	32	22	-0.7255699824240741	0.2615437606112749	20	2	-0.4332810351963061	-0.16267829467420525	4	0
two_feature_and	adjusted_base_rows	>=	19.299999999999997	probability_min	<=	0.41139095671290454	32	20	-0.7251194204508287	0.019184822225343	19	1	-0.477297643891688	-0.15628335393242426	4	0
two_feature_and	adjusted_base_row_frac	>=	0.4558333333333333	abundance_entropy	>=	1.9352491871832622	32	21	-0.7250960428599565	0.2204793383230292	18	3	-0.34763076923345443	0.0	3	0
two_feature_and	blend_perturb_row_frac	>=	0.4558333333333333	abundance_entropy	>=	1.9352491871832622	32	21	-0.7250960428599565	0.2204793383230292	18	3	-0.34763076923345443	0.0	3	0
two_feature_and	s_breadth_median	<=	0.7391689	raw_mass_sum	<=	848.3792632527429	32	24	-0.7249647142619048	0.2615437606112749	20	4	-0.431680385854985	-0.15628335393242426	4	0
two_feature_and	probability_min	<=	0.41139095671290454	top1_abundance	<=	0.5449778717218927	32	24	-0.7245323900174614	0.2615437606112749	20	4	-0.4471334111771903	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8393664441592499	base_raw_mass	<=	843.1832220279986	32	20	-0.7243840097388039	0.0035172736734416	19	1	-0.4521684638741268	-0.04252772827046766	4	0
two_feature_and	base_raw_mass	<=	843.1832220279986	candidate_call_frac	<=	0.02535871964679912	32	23	-0.7240918972081418	0.2204793383230292	20	3	-0.4769551361441257	-0.15628335393242426	4	0
two_feature_and	probability_min	<=	0.517038781871124	raw_mass_sum	<=	848.3792632527429	32	25	-0.7240662386846408	0.2615437606112749	20	5	-0.4313808939958971	-0.15628335393242426	4	0
two_feature_and	u_zip_median	>=	0.7228884	blend_perturb_base_frac	>=	0.009562064967434643	32	22	-0.7236032617466068	0.9934199183847312	18	4	-0.42331016253790354	-0.04252772827046766	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	base_mass_multi_genus_frac	>=	0.6861193973357053	32	18	-0.7233899340772377	0.0	18	0	-0.2767158549857283	0.0	2	0
two_feature_and	s_xny_mean	<=	783.8035164835164	base_mass_multi_genus_frac	>=	0.6861193973357053	32	18	-0.7233899340772377	0.0	18	0	-0.2767158549857283	0.0	2	0
two_feature_and	s_depth_median	<=	3.0571624000000006	base_mass_multi_genus_frac	>=	0.6861193973357053	32	18	-0.7233899340772377	0.0	18	0	-0.2767158549857283	0.0	2	0
two_feature_and	s_depth_median	<=	2.08587515	candidate_call_frac	<=	0.02535871964679912	32	20	-0.7228103038031796	0.019184822225343	19	1	-0.47652793834247165	-0.15628335393242426	4	0
two_feature_and	u_zip_median	>=	0.7228884	u_xny_median	<=	574.9	32	21	-0.7226878814317299	0.9934199183847312	19	2	-0.4230050357662779	-0.04252772827046766	4	0
two_feature_and	u_zip_median	>=	0.7228884	u_breadth_median	<=	0.5749	32	21	-0.7226878814317299	0.9934199183847312	19	2	-0.4230050357662779	-0.04252772827046766	4	0
two_feature_and	u_zip_median	>=	0.7228884	raw_mass_sum	<=	805.3156067244646	32	23	-0.7226046212378768	0.2615437606112749	20	3	-0.3930087264649516	-0.04252772827046766	4	0
two_feature_and	u_zip_median	>=	0.7228884	base_raw_mass	<=	802.2303685078451	32	23	-0.7226046212378768	0.2615437606112749	20	3	-0.3930087264649516	-0.04252772827046766	4	0
two_feature_and	u_zip_median	>=	0.7228884	base_raw_mass	<=	843.1832220279986	32	24	-0.7224947064355818	0.2615437606112749	20	4	-0.39297208819751994	-0.04252772827046766	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	raw_mass_sum	<=	805.3156067244646	32	20	-0.7221835750744177	0.2204793383230292	19	1	-0.46212078864979583	-0.16267829467420525	4	0
two_feature_and	s_breadth_median	<=	0.6811482000000001	base_raw_mass	<=	802.2303685078451	32	20	-0.7221835750744177	0.2204793383230292	19	1	-0.46212078864979583	-0.16267829467420525	4	0
two_feature_and	blend_perturb_base_frac	>=	0.013846792593400018	base_raw_mass	<=	843.1832220279986	32	20	-0.7221830238785183	0.0392577798145055	19	1	-0.47771773832151576	-0.16267829467420525	4	0
two_feature_and	blend_perturb_max_frac	>=	0.002050987256114475	base_mass_multi_genus_frac	>=	0.6861193973357053	32	19	-0.7221631284580344	0.0392577798145055	18	1	-0.2763069197793272	0.0	2	0
two_feature_and	s_breadth_median	<=	0.7391689	base_mass_multi_genus_frac	>=	0.6861193973357053	32	19	-0.7221631284580344	0.0392577798145055	18	1	-0.2763069197793272	0.0	2	0
two_feature_and	adjusted_base_rows	>=	13.1	adjusted_base_row_frac	>=	0.4558333333333333	32	22	-0.7220930624047184	0.2204793383230292	19	3	-0.34662977574837506	0.0	3	0
two_feature_and	adjusted_base_rows	>=	13.1	blend_perturb_row_frac	>=	0.4558333333333333	32	22	-0.7220930624047184	0.2204793383230292	19	3	-0.34662977574837506	0.0	3	0
two_feature_and	u_zip_median	>=	0.7228884	abundance_entropy	>=	1.9352491871832622	32	24	-0.7220773751117349	0.9934199183847312	19	5	-0.39283297775623766	-0.04252772827046766	4	0
two_feature_and	adjusted_base_row_frac	>=	0.4558333333333333	blend_perturb_base_frac	>=	0.009562064967434643	32	21	-0.7220003540494587	0.2204793383230292	18	3	-0.3465988729632885	0.0	3	0
two_feature_and	blend_perturb_row_frac	>=	0.4558333333333333	blend_perturb_base_frac	>=	0.009562064967434643	32	21	-0.7220003540494587	0.2204793383230292	18	3	-0.3465988729632885	0.0	3	0
two_feature_and	u_zip_median	>=	0.9938931999999999	raw_mass_sum	<=	848.3792632527429	32	23	-0.7218900665838	0.2615437606112749	19	4	-0.38346760102109456	0.0	3	0
two_feature_and	u_zip_median	>=	1.0	raw_mass_sum	<=	848.3792632527429	32	23	-0.7218900665838	0.2615437606112749	19	4	-0.38346760102109456	0.0	3	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	base_raw_mass	<=	843.1832220279986	32	26	-0.7215077438312568	0.2615437606112749	21	5	-0.4461251957817888	-0.15628335393242426	4	0
two_feature_and	raw_mass_sum	<=	848.3792632527429	top3_abundance	<=	0.749518292500377	32	24	-0.7214629235506262	0.2615437606112749	19	5	-0.43051312228455885	-0.15628335393242426	4	0
two_feature_and	raw_mass_sum	<=	848.3792632527429	blend_perturb_base_frac	>=	0.009562064967434643	32	22	-0.7212793570295263	0.2204793383230292	19	3	-0.4618193826348321	-0.16267829467420525	4	0
two_feature_and	probability_min	<=	0.517038781871124	base_mass_multi_genus_frac	>=	0.6861193973357053	32	20	-0.7212646528807705	0.0392577798145055	18	2	-0.27600742792023925	0.0	2	0
two_feature_and	blend_perturb_base_frac	>=	0.0069480424574381704	base_mass_multi_genus_frac	>=	0.6861193973357053	32	20	-0.7212646528807705	0.0392577798145055	18	2	-0.27600742792023925	0.0	2	0
two_feature_and	blend_perturb_max_frac	>=	0.002050987256114475	raw_mass_sum	<=	805.3156067244646	32	21	-0.7209567694552144	0.2204793383230292	19	2	-0.4617118534433947	-0.16267829467420525	4	0
two_feature_and	blend_perturb_max_frac	>=	0.002050987256114475	base_raw_mass	<=	802.2303685078451	32	21	-0.7209567694552144	0.2204793383230292	19	2	-0.4617118534433947	-0.16267829467420525	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	raw_mass_sum	<=	805.3156067244646	32	20	-0.7209003118779099	0.2615437606112749	19	1	-0.4317244783475847	-0.16267829467420525	4	0
two_feature_and	s_xny_mean	<=	783.8035164835164	base_raw_mass	<=	802.2303685078451	32	20	-0.7209003118779099	0.2615437606112749	19	1	-0.4317244783475847	-0.16267829467420525	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	raw_mass_sum	<=	805.3156067244646	32	20	-0.7209003118779099	0.2615437606112749	19	1	-0.4317244783475847	-0.16267829467420525	4	0
two_feature_and	s_depth_median	<=	3.0571624000000006	base_raw_mass	<=	802.2303685078451	32	20	-0.7209003118779099	0.2615437606112749	19	1	-0.4317244783475847	-0.16267829467420525	4	0
two_feature_and	u_depth_median	<=	0.7984000000000001	raw_mass_sum	<=	848.3792632527429	32	22	-0.7208259969152346	0.2615437606112749	20	2	-0.430300813406095	-0.15628335393242426	4	0
two_feature_and	u_depth_median	<=	0.7984000000000001	probability_min	<=	0.41139095671290454	32	22	-0.7204978450054589	0.2615437606112749	20	2	-0.44578856283985613	-0.15628335393242426	4	0
two_feature_and	called_rows	>=	28.0	probability_min	<=	0.41139095671290454	32	22	-0.7204978450054589	0.2615437606112749	20	2	-0.44578856283985613	-0.15628335393242426	4	0
two_feature_and	eligible_base_rows	>=	26.8	probability_min	<=	0.41139095671290454	32	22	-0.7204978450054589	0.2615437606112749	20	2	-0.44578856283985613	-0.15628335393242426	4	0
two_feature_and	n_calls	>=	28.0	probability_min	<=	0.41139095671290454	32	22	-0.7204978450054589	0.2615437606112749	20	2	-0.44578856283985613	-0.15628335393242426	4	0
two_feature_and	n_base_calls	>=	26.8	probability_min	<=	0.41139095671290454	32	22	-0.7204978450054589	0.2615437606112749	20	2	-0.44578856283985613	-0.15628335393242426	4	0
two_feature_and	u_xny_median	<=	574.9	top1_abundance	<=	0.5449778717218927	32	23	-0.7204798556758291	0.9934199183847312	20	3	-0.4757511223000215	-0.15628335393242426	4	0
two_feature_and	u_breadth_median	<=	0.5749	top1_abundance	<=	0.5449778717218927	32	23	-0.7204798556758291	0.9934199183847312	20	3	-0.4757511223000215	-0.15628335393242426	4	0
two_feature_and	adjusted_base_rows	>=	15.0	probability_min	<=	0.41139095671290454	32	23	-0.7203879302031638	0.2615437606112749	20	3	-0.44575192457242446	-0.15628335393242426	4	0
two_feature_and	blend_perturb_base_frac	>=	0.0069480424574381704	raw_mass_sum	<=	805.3156067244646	32	21	-0.7201682086802454	0.2204793383230292	19	2	-0.46144899985173843	-0.16267829467420525	4	0
two_feature_and	blend_perturb_base_frac	>=	0.0069480424574381704	base_raw_mass	<=	802.2303685078451	32	21	-0.7201682086802454	0.2204793383230292	19	2	-0.46144899985173843	-0.16267829467420525	4	0
two_feature_and	s_breadth_median	<=	0.6103651	candidate_call_frac	<=	0.02535871964679912	32	21	-0.7199573535372051	0.019184822225343	20	1	-0.40523074360032696	0.0	3	0
two_feature_and	probability_mean	<=	0.8478367147070053	raw_mass_sum	<=	805.3156067244646	32	21	-0.7196735062587066	0.2615437606112749	19	2	-0.4313155431411836	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	base_raw_mass	<=	802.2303685078451	32	21	-0.7196735062587066	0.2615437606112749	19	2	-0.4313155431411836	-0.16267829467420525	4	0
two_feature_and	probability_mean	<=	0.8478367147070053	raw_mass_sum	<=	848.3792632527429	32	22	-0.7195635914564116	0.2615437606112749	19	3	-0.4312789048737519	-0.16267829467420525	4	0
single	base_genus_count	>=	16.0				32	26	-0.7195615042068612	0.2615437606112749	22	4	-0.4454764492403236	-0.15628335393242426	4	0
single	base_genus_count	>=	17.9				32	22	-0.7193759700701321	0.2615437606112749	20	2	-0.44541460452808057	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.037037037037037035	base_mass_multi_genus_frac	>=	0.6861193973357053	32	20	-0.7191033813587718	0.0392577798145055	18	2	-0.27528700407957296	0.0	2	0
single	probability_mean	<=	0.8231502064431474				32	19	-0.718962727085574	0.0	19	0	-0.4503613696563834	-0.04252772827046766	4	0
two_feature_and	s_breadth_median	<=	0.7391689	base_raw_mass	<=	843.1832220279986	32	24	-0.718868486986007	0.2615437606112749	20	4	-0.44524544350003886	-0.15628335393242426	4	0
two_feature_and	u_depth_median	<=	0.685	adjusted_base_row_frac	>=	0.4558333333333333	32	18	-0.7187601122800525	0.0	18	0	-0.3455187923734864	0.0	3	0
two_feature_and	u_depth_median	<=	0.685	blend_perturb_row_frac	>=	0.4558333333333333	32	18	-0.7187601122800525	0.0	18	0	-0.3455187923734864	0.0	3	0
two_feature_and	top3_abundance	<=	0.749518292500377	base_mass_multi_genus_frac	>=	0.6861193973357053	32	19	-0.7186613377467559	0.0392577798145055	17	2	-0.275139656208901	0.0	2	0
single	called_rows	>=	38.8				32	19	-0.7184915718345478	0.019184822225343	18	1	-0.4750883610195944	-0.15628335393242426	4	0
single	eligible_base_rows	>=	38.8				32	19	-0.7184915718345478	0.019184822225343	18	1	-0.4750883610195944	-0.15628335393242426	4	0
single	adjusted_base_rows	>=	26.8				32	19	-0.7184915718345478	0.019184822225343	18	1	-0.4750883610195944	-0.15628335393242426	4	0
single	n_calls	>=	38.8				32	19	-0.7184915718345478	0.019184822225343	18	1	-0.4750883610195944	-0.15628335393242426	4	0
single	n_base_calls	>=	38.8				32	19	-0.7184915718345478	0.019184822225343	18	1	-0.4750883610195944	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8393664441592499	adjusted_base_row_frac	>=	0.4558333333333333	32	18	-0.7184205210142993	0.0035172736734416	17	1	-0.3191226588840844	0.0	3	0
two_feature_and	probability_mean	<=	0.8393664441592499	blend_perturb_row_frac	>=	0.4558333333333333	32	18	-0.7184205210142993	0.0035172736734416	17	1	-0.3191226588840844	0.0	3	0
two_feature_and	u_depth_median	<=	1.0558000000000005	raw_mass_sum	<=	848.3792632527429	32	25	-0.718408215917949	0.2615437606112749	21	4	-0.42949488640699984	-0.15628335393242426	4	0
two_feature_and	u_zip_median	>=	0.9938931999999999	base_mass_multi_genus_frac	>=	0.6861193973357053	32	19	-0.7183617733987915	0.0392577798145055	17	2	-0.23945392446626382	0.0	1	0
two_feature_and	u_zip_median	>=	1.0	base_mass_multi_genus_frac	>=	0.6861193973357053	32	19	-0.7183617733987915	0.0392577798145055	17	2	-0.23945392446626382	0.0	1	0
two_feature_and	candidate_call_frac	<=	0.02535871964679912	top1_abundance	<=	0.5449778717218927	32	23	-0.7182451859351142	0.2204793383230292	20	3	-0.47500623238644984	-0.15628335393242426	4	0
two_feature_and	candidate_call_frac	<=	0.02535871964679912	raw_mass_sum	<=	805.3156067244646	32	21	-0.7180069371582467	0.2204793383230292	19	2	-0.4607285760110722	-0.16267829467420525	4	0
two_feature_and	candidate_call_frac	<=	0.02535871964679912	base_raw_mass	<=	802.2303685078451	32	21	-0.7180069371582467	0.2204793383230292	19	2	-0.4607285760110722	-0.16267829467420525	4	0
two_feature_and	probability_min	<=	0.517038781871124	base_raw_mass	<=	843.1832220279986	32	25	-0.7179700114087431	0.2615437606112749	20	5	-0.44494595164095085	-0.15628335393242426	4	0
two_feature_and	probability_mean	<=	0.8393664441592499	raw_mass_sum	<=	805.3156067244646	32	18	-0.7178094387966618	0.0	18	0	-0.43437980682305966	-0.04252772827046766	4	0
two_feature_and	probability_mean	<=	0.8393664441592499	base_raw_mass	<=	802.2303685078451	32	18	-0.7178094387966618	0.0	18	0	-0.43437980682305966	-0.04252772827046766	4	0
two_feature_and	probability_mean	<=	0.8393664441592499	raw_mass_sum	<=	848.3792632527429	32	19	-0.7176995239943669	0.0035172736734416	18	1	-0.43434316855562805	-0.04252772827046766	4	0
two_feature_and	blend_perturb_base_frac	>=	0.016402756920662877	probability_min	<=	0.41139095671290454	32	18	-0.717568054922221	0.0	18	0	-0.4058332040159302	0.0	3	0
two_feature_and	adjusted_base_row_frac	>=	0.4558333333333333	u_xny_median	<=	574.9	32	19	-0.7175333066608492	0.0392577798145055	18	1	-0.3451098571670853	0.0	3	0
two_feature_and	adjusted_base_row_frac	>=	0.4558333333333333	u_breadth_median	<=	0.5749	32	19	-0.7175333066608492	0.0392577798145055	18	1	-0.3451098571670853	0.0	3	0
two_feature_and	blend_perturb_row_frac	>=	0.4558333333333333	u_xny_median	<=	574.9	32	19	-0.7175333066608492	0.0392577798145055	18	1	-0.3451098571670853	0.0	3	0
two_feature_and	blend_perturb_row_frac	>=	0.4558333333333333	u_breadth_median	<=	0.5749	32	19	-0.7175333066608492	0.0392577798145055	18	1	-0.3451098571670853	0.0	3	0
two_feature_and	u_zip_median	>=	0.7228884	candidate_call_frac	<=	0.02535871964679912	32	21	-0.7175033793940475	0.2204793383230292	19	2	-0.42127686842038375	-0.04252772827046766	4	0
two_feature_and	u_depth_median	<=	0.685	raw_mass_sum	<=	848.3792632527429	32	20	-0.7174395895655781	0.019184822225343	19	1	-0.45914056685958476	-0.15628335393242426	4	0
two_feature_and	adjusted_base_rows	>=	15.0	adjusted_base_row_frac	>=	0.4558333333333333	32	20	-0.7174233918585542	0.0392577798145055	18	2	-0.34507321889965364	0.0	3	0
two_feature_and	adjusted_base_rows	>=	15.0	blend_perturb_row_frac	>=	0.4558333333333333	32	20	-0.7174233918585542	0.0392577798145055	18	2	-0.34507321889965364	0.0	3	0
two_feature_and	called_rows	>=	28.0	adjusted_base_row_frac	>=	0.4558333333333333	32	19	-0.7167447458858803	0.0392577798145055	18	1	-0.344847003575429	0.0	3	0
two_feature_and	called_rows	>=	28.0	blend_perturb_row_frac	>=	0.4558333333333333	32	19	-0.7167447458858803	0.0392577798145055	18	1	-0.344847003575429	0.0	3	0
