panel	sample	method	F1	official_L1_pp	official_Pearson	truth_mass_detected_pct	matched_abs_error_pp	missing_truth_mass_pp	extra_pred_mass_pp	delta_L1_pp	delta_Pearson
cami2_toy_mouse_gut	7	base_power_p1.10	0.9545454545454545	12.80889839159486	0.996951161521984	99.51916901908801	12.328067410682882	0.48083098091197957	0.05718047289842563	6.981775892778423	-0.0014720981413930412
cami2_toy_mouse_gut	7	base_uniform_a0.02	0.9545454545454545	7.822308362199512	0.9984061322133189	99.51916901908801	7.341477381287531	0.48083098091197957	0.11886801798247025	1.9951858633830737	-1.7127450058218585e-05
cami2_toy_mouse_gut	7	base_uniform_a0.05	0.9545454545454545	11.20293971205142	0.9983699641196238	99.51916901908801	10.722108731139441	0.48083098091197957	0.16306083375851707	5.375817213234981	-5.32955437533289e-05
cami2_toy_mouse_gut	7	base_global_xny_a0.02	0.9545454545454545	5.890314502939908	0.998345809521268	99.51916901908801	5.40948352202793	0.48083098091197957	0.08854708938936522	0.06319200412347037	-7.74501421091367e-05
cami2_toy_mouse_gut	7	base_global_xny_a0.05	0.9545454545454545	6.101489679312914	0.998219081182745	99.51916901908801	5.620658698400936	0.48083098091197957	0.0872585122757545	0.27436718049647624	-0.00020417848063203348
cami2_toy_mouse_gut	7	base_global_xny_a0.10	0.9545454545454545	6.653121561548376	0.9979802982113262	99.51916901908801	6.172290580636397	0.48083098091197957	0.08511088375306997	0.8259990627319382	-0.0004429614520509162
cami2_toy_mouse_gut	7	base_global_probability_a0.02	0.9545454545454545	5.827649945291882	0.9984263076300618	99.51916901908801	5.346818964379902	0.48083098091197957	0.0892605881265446	0.0005274464754441155	3.0479666847105236e-06
cami2_toy_mouse_gut	7	base_global_probability_a0.05	0.9545454545454545	5.856988950307461	0.9984296855719745	99.51916901908801	5.376157969395482	0.48083098091197957	0.08904225911870287	0.029866451491022517	6.425908597451624e-06
cami2_toy_mouse_gut	7	base_genus_xny_a0.02	0.9545454545454545	5.816432292308677	0.9984123714098818	99.51916901908801	5.335601311396697	0.48083098091197957	0.08940614079843903	-0.010690206507761424	-1.0888253495267008e-05
cami2_toy_mouse_gut	7	base_genus_xny_a0.05	0.9545454545454545	5.810688405490856	0.9983951410177448	99.51916901908801	5.329857424578878	0.48083098091197957	0.08940614079843903	-0.01643409332558221	-2.811864563223576e-05
cami2_toy_mouse_gut	7	base_genus_xny_a0.10	0.9545454545454545	5.812064829236652	0.9983640313811457	99.51916901908801	5.331233848324675	0.48083098091197957	0.08940614079843906	-0.015057669579785937	-5.9228282231371665e-05
cami3_toy_human_gut_gtdb_source_readmap	0	current_selected_abundance	0.8465608465608465	62.229112552092026	0.9168100125114246	89.43520626440731	40.775529036708235	10.56479373559268	10.888789779791127	0.0	0.0
cami3_toy_human_gut_gtdb_source_readmap	0	base_power_p0.90	0.8465608465608465	70.66332169354534	0.9011769184655308	89.43520626440731	48.101804321439296	10.56479373559268	11.996723636513387	8.434209141453316	-0.015633094045893747
cami3_toy_human_gut_gtdb_source_readmap	0	base_power_p0.95	0.8465608465608465	66.1916996883665	0.9099234709510323	89.43520626440731	44.17907854759307	10.56479373559268	11.447827405180746	3.962587136274472	-0.006886541560392256
cami3_toy_human_gut_gtdb_source_readmap	0	base_power_p1.05	0.8465608465608465	58.473273593318496	0.9221209921285207	89.43520626440731	37.58451545870851	10.56479373559268	10.323964399017274	-3.7558389587735306	0.005310979617096145
cami3_toy_human_gut_gtdb_source_readmap	0	base_power_p1.10	0.8465608465608465	57.50743307062688	0.9261148459279644	89.43520626440731	37.18501246563821	10.56479373559268	9.757626869395963	-4.721679481465145	0.00930483341653987
cami3_toy_human_gut_gtdb_source_readmap	0	base_uniform_a0.02	0.8465608465608465	63.25707769498676	0.916751602750376	89.43520626440731	41.69559367171603	10.56479373559268	10.996690287678076	1.027965142894736	-5.840976104853901e-05
cami3_toy_human_gut_gtdb_source_readmap	0	base_uniform_a0.05	0.8465608465608465	65.0749419001846	0.9166458979791251	89.43520626440731	43.35160711508342	10.56479373559268	11.158541049508488	2.845829348092572	-0.00016411453229947526
cami3_toy_human_gut_gtdb_source_readmap	0	base_global_xny_a0.02	0.8465608465608465	61.613362512772305	0.9182634765273254	89.43520626440731	40.22415905438548	10.56479373559268	10.82440972279414	-0.615750039319721	0.0014534640159008516
cami3_toy_human_gut_gtdb_source_readmap	0	base_global_xny_a0.05	0.8465608465608465	60.690509175975336	0.9203224866594336	89.43520626440731	39.397875803083984	10.56479373559268	10.727839637298658	-1.53860337611669	0.003512474148009037
cami3_toy_human_gut_gtdb_source_readmap	0	base_global_xny_a0.10	0.8465608465608465	59.15377652104391	0.9234502725324832	89.43520626440731	38.02209329064502	10.56479373559268	10.56688949480619	-3.075336031048117	0.006640260021058664
cami3_toy_human_gut_gtdb_source_readmap	0	base_global_probability_a0.02	0.8465608465608465	61.99277609587499	0.9174793985249783	89.43520626440731	40.56757618796713	10.56479373559268	10.860406172315178	-0.23633645621703891	0.0006693860135537077
cami3_toy_human_gut_gtdb_source_readmap	0	base_global_probability_a0.05	0.8465608465608465	61.638271411549425	0.9184542829390304	89.43520626440731	40.25564691485551	10.56479373559268	10.817830761101249	-0.5908411405426008	0.0016442704276058429
cami3_toy_human_gut_gtdb_source_readmap	0	base_genus_xny_a0.02	0.8465608465608465	62.167641763680784	0.9168878727757467	89.43520626440731	40.74663917590475	10.56479373559268	10.856208852183354	-0.06147078841124198	7.786026432210491e-05
cami3_toy_human_gut_gtdb_source_readmap	0	base_genus_xny_a0.05	0.8465608465608465	62.08215904250832	0.9169943021899761	89.43520626440731	40.71002784614394	10.56479373559268	10.807337460771699	-0.14695350958370312	0.00018428967855155243
cami3_toy_human_gut_gtdb_source_readmap	0	base_genus_xny_a0.10	0.8465608465608465	61.979715817994354	0.9171440788939491	89.43520626440731	40.68903694064942	10.56479373559268	10.725885141752267	-0.24939673409767238	0.0003340663825245338
cami3_toy_human_gut_gtdb_source_readmap	1	current_selected_abundance	0.8585365853658536	67.19360511221436	0.7216589081849198	86.52273502066251	44.14384330842487	13.47726497933749	9.572496824451973	0.0	0.0
cami3_toy_human_gut_gtdb_source_readmap	1	base_power_p0.90	0.8585365853658536	70.35824517808764	0.7158829502096743	86.52273502066251	46.639186634754154	13.47726497933749	10.24179356399598	3.164640065873286	-0.005775957975245549
cami3_toy_human_gut_gtdb_source_readmap	1	base_power_p0.95	0.8585365853658536	68.22134295793991	0.7191653792362243	86.52273502066251	44.838078426134516	13.47726497933749	9.905999552467897	1.0277378457255537	-0.002493528948695589
cami3_toy_human_gut_gtdb_source_readmap	1	base_power_p1.05	0.8585365853658536	67.74617580831233	0.7234339579127409	86.52273502066251	45.02619607172733	13.47726497933749	9.242714757247503	0.5525706960979733	0.0017750497278210542
cami3_toy_human_gut_gtdb_source_readmap	1	base_power_p1.10	0.8585365853658536	68.61499674628263	0.724557394340509	86.52273502066251	46.21993014867897	13.47726497933749	8.917801618266177	1.4213916340682715	0.002898486155589186
