panel	method	samples	sample_count	pooled_F1	mean_F1	mean_L1_union_pp	mean_Pearson_union	TP	FP	FN	rescued_TP	rescued_FP
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.30	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8487084870848708	0.8705572789545846	22.53852648257859	0.9810228033993175	1035	309	60	3	2
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.30_depth2	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8487084870848708	0.8705572789545846	22.53852648257859	0.9810228033993175	1035	309	60	3	2
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.30_depth5	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8484599589322382	0.8703960951852056	22.53852648257859	0.9809237855745335	1033	307	62	1	0
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.50	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.05	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8494050061551086	0.87192968810688	22.53852648257859	0.9809237855745335	1035	307	60	3	0
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.10	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8494050061551086	0.87192968810688	22.53852648257859	0.9809237855745335	1035	307	60	3	0
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.20	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8494050061551086	0.87192968810688	22.53852648257859	0.9809237855745335	1035	307	60	3	0
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.20_depth2	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8494050061551086	0.87192968810688	22.53852648257859	0.9809237855745335	1035	307	60	3	0
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.20_depth5	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8484599589322382	0.8703960951852056	22.53852648257859	0.9809237855745335	1033	307	62	1	0
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.30	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8494050061551086	0.87192968810688	22.53852648257859	0.9809237855745335	1035	307	60	3	0
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.30_depth2	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8494050061551086	0.87192968810688	22.53852648257859	0.9809237855745335	1035	307	60	3	0
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.30_depth5	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8484599589322382	0.8703960951852056	22.53852648257859	0.9809237855745335	1033	307	62	1	0
hmp_airskin_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.50	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.05	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8417618270799347	0.8574277282794993	22.53852648257859	0.9814903411739541	1032	325	63	0	18
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.10	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8448628735161685	0.8623137261653366	22.53852648257859	0.9813421783842736	1032	316	63	0	9
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.20	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.30	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.50	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.05	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8445171849427169	0.8617771735161078	22.53852648257859	0.981358251140648	1032	317	63	0	10
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.10	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8452088452088452	0.8628658310652676	22.53852648257859	0.9813250048452652	1032	315	63	0	8
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.20	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.30	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.50	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.05	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.10	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.20	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.30	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.50	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.05	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.10	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.20	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.30	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.50	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_gtdb_source_abundance	raw_default_major	0,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,28	24	0.8479868529170089	0.8695844068735173	22.53852648257859	0.9809237855745335	1032	307	63	0	0
hmp_airskin_omitted_gtdb_source_abundance	current_default	2,8,12,26,27	5	0.8130841121495328	0.8376433860257391	29.92255192795823	0.9691499289959621	261	100	20	0	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny100_breadth0.05	2,8,12,26,27	5	0.8103186646433992	0.8257117608329331	29.92255192795823	0.9696205772091272	267	111	14	6	11
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny100_breadth0.10	2,8,12,26,27	5	0.8085106382978723	0.8240801592872053	29.92255192795823	0.9696205772091272	266	111	15	5	11
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny100_breadth0.20	2,8,12,26,27	5	0.8097412480974125	0.8247256880512076	29.92255192795823	0.969617602189522	266	110	15	5	10
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny100_breadth0.30	2,8,12,26,27	5	0.8186046511627907	0.8439291577761125	29.92255192795823	0.9691499289959621	264	100	17	3	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny100_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny250_breadth0.05	2,8,12,26,27	5	0.8085106382978723	0.8240801592872053	29.92255192795823	0.9696205772091272	266	111	15	5	11
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny250_breadth0.10	2,8,12,26,27	5	0.8085106382978723	0.8240801592872053	29.92255192795823	0.9696205772091272	266	111	15	5	11
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny250_breadth0.20	2,8,12,26,27	5	0.8097412480974125	0.8247256880512076	29.92255192795823	0.969617602189522	266	110	15	5	10
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny250_breadth0.30	2,8,12,26,27	5	0.8186046511627907	0.8439291577761125	29.92255192795823	0.9691499289959621	264	100	17	3	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny250_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.05	2,8,12,26,27	5	0.8141321044546851	0.83040712171231	29.92255192795823	0.9695367763725742	265	105	16	4	5
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.10	2,8,12,26,27	5	0.8141321044546851	0.83040712171231	29.92255192795823	0.9695367763725742	265	105	16	4	5
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.20	2,8,12,26,27	5	0.8141321044546851	0.83040712171231	29.92255192795823	0.9695367763725742	265	105	16	4	5
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.20_depth2	2,8,12,26,27	5	0.8141321044546851	0.83040712171231	29.92255192795823	0.9695367763725742	265	105	16	4	5
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.20_depth5	2,8,12,26,27	5	0.810477657935285	0.8281672783447134	29.92255192795823	0.9695367763725742	263	105	18	2	5
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.30	2,8,12,26,27	5	0.8186046511627907	0.8439291577761125	29.92255192795823	0.9691499289959621	264	100	17	3	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.30_depth2	2,8,12,26,27	5	0.8186046511627907	0.8439291577761125	29.92255192795823	0.9691499289959621	264	100	17	3	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.30_depth5	2,8,12,26,27	5	0.8149300155520995	0.8416693600517131	29.92255192795823	0.9691499289959621	262	100	19	1	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.05	2,8,12,26,27	5	0.8173374613003096	0.8407963256959119	29.92255192795823	0.9692391066165816	264	101	17	3	1
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.10	2,8,12,26,27	5	0.8173374613003096	0.8407963256959119	29.92255192795823	0.9692391066165816	264	101	17	3	1
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.20	2,8,12,26,27	5	0.8173374613003096	0.8407963256959119	29.92255192795823	0.9692391066165816	264	101	17	3	1
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.20_depth2	2,8,12,26,27	5	0.8173374613003096	0.8407963256959119	29.92255192795823	0.9692391066165816	264	101	17	3	1
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.20_depth5	2,8,12,26,27	5	0.8136645962732919	0.8385365279715126	29.92255192795823	0.9692391066165816	262	101	19	1	1
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.30	2,8,12,26,27	5	0.8186046511627907	0.8439291577761125	29.92255192795823	0.9691499289959621	264	100	17	3	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.30_depth2	2,8,12,26,27	5	0.8186046511627907	0.8439291577761125	29.92255192795823	0.9691499289959621	264	100	17	3	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.30_depth5	2,8,12,26,27	5	0.8149300155520995	0.8416693600517131	29.92255192795823	0.9691499289959621	262	100	19	1	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.93_xny650_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny100_breadth0.05	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny100_breadth0.10	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny100_breadth0.20	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny100_breadth0.30	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny100_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny250_breadth0.05	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny250_breadth0.10	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny250_breadth0.20	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny250_breadth0.30	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny250_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.05	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.10	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.20	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.20_depth2	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.20_depth5	2,8,12,26,27	5	0.8130841121495328	0.8376433860257391	29.92255192795823	0.9691499289959621	261	100	20	0	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.30	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.30_depth2	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.30_depth5	2,8,12,26,27	5	0.8130841121495328	0.8376433860257391	29.92255192795823	0.9691499289959621	261	100	20	0	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny500_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.05	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.10	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.20	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.20_depth2	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.20_depth5	2,8,12,26,27	5	0.8130841121495328	0.8376433860257391	29.92255192795823	0.9691499289959621	261	100	20	0	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.30	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.30_depth2	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.30_depth5	2,8,12,26,27	5	0.8130841121495328	0.8376433860257391	29.92255192795823	0.9691499289959621	261	100	20	0	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.95_xny650_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.05	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.10	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.20	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.30	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny100_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.05	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.10	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.20	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.30	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny250_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.05	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.10	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.20	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.30	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny500_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.05	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.10	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.20	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.30	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_ani0.97_xny650_breadth0.50	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_airskin_omitted_gtdb_source_abundance	raw_default_major	2,8,12,26,27	5	0.8167701863354038	0.8399031837501385	29.92255192795823	0.9691499289959621	263	100	18	2	0
hmp_gastrooral_gtdb_source_abundance	current_default	0,6	2	0.9156626506024096	0.9195678271308523	48.98699110632455	0.8822766995655476	76	9	5	0	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny100_breadth0.05	0,6	2	0.7959183673469387	0.8247887323943663	48.98699110632455	0.8823683221744018	78	37	3	2	28
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny100_breadth0.10	0,6	2	0.8571428571428571	0.8701941377997716	48.98699110632455	0.882270500269525	78	23	3	2	14
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny100_breadth0.20	0,6	2	0.9069767441860465	0.9103332868498117	48.98699110632455	0.8824366763930986	78	13	3	2	4
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny100_breadth0.30	0,6	2	0.923076923076923	0.9259740259740259	48.98699110632455	0.8824058174469503	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny100_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny250_breadth0.05	0,6	2	0.8297872340425532	0.8494041170097508	48.98699110632455	0.8822888523124575	78	29	3	2	20
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny250_breadth0.10	0,6	2	0.8571428571428571	0.8701941377997716	48.98699110632455	0.882270500269525	78	23	3	2	14
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny250_breadth0.20	0,6	2	0.9069767441860465	0.9103332868498117	48.98699110632455	0.8824366763930986	78	13	3	2	4
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny250_breadth0.30	0,6	2	0.923076923076923	0.9259740259740259	48.98699110632455	0.8824058174469503	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny250_breadth0.50	0,6	2	0.9285714285714286	0.9328063241106719	48.98699110632455	0.8822766995655476	78	9	3	2	0
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.05	0,6	2	0.9176470588235294	0.9214285714285715	48.98699110632455	0.8823572692820845	78	11	3	2	2
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.10	0,6	2	0.9176470588235294	0.9214285714285715	48.98699110632455	0.8823572692820845	78	11	3	2	2
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.20	0,6	2	0.923076923076923	0.9259740259740259	48.98699110632455	0.8824058174469503	78	10	3	2	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.20_depth2	0,6	2	0.9166666666666666	0.9204081632653061	48.98699110632455	0.8824058174469503	77	10	4	1	1
hmp_gastrooral_gtdb_source_abundance	raw_ani0.93_xny500_breadth0.20_depth5	0,6	2	0.9166666666666666	0.9204081632653061	48.98699110632455	0.8824058174469503	77	10	4	1	1
