panel	sample	method	truth_species	pred_species	TP	FP	FN	precision	recall	F1	L1_union_pp	Pearson_union	rescued_species	rescued_TP	rescued_FP	rule
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny250_breadth0.10	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny250_breadth0.10
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny250_breadth0.20	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny250_breadth0.20
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny250_breadth0.30	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny250_breadth0.30
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny250_breadth0.50	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny250_breadth0.50
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny500_breadth0.05	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny500_breadth0.05
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny500_breadth0.10	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny500_breadth0.10
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny500_breadth0.20	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny500_breadth0.20
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny500_breadth0.30	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny500_breadth0.30
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny500_breadth0.50	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny500_breadth0.50
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny650_breadth0.05	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny650_breadth0.05
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny650_breadth0.10	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny650_breadth0.10
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny650_breadth0.20	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny650_breadth0.20
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny650_breadth0.30	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny650_breadth0.30
hmp_airskin_gtdb_source_abundance	9	raw_ani0.97_xny650_breadth0.50	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny650_breadth0.50
hmp_airskin_gtdb_source_abundance	9	raw_ani0.93_xny500_breadth0.20_depth2	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.20_depth2
hmp_airskin_gtdb_source_abundance	9	raw_ani0.93_xny500_breadth0.20_depth5	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.20_depth5
hmp_airskin_gtdb_source_abundance	9	raw_ani0.93_xny500_breadth0.30_depth2	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.30_depth2
hmp_airskin_gtdb_source_abundance	9	raw_ani0.93_xny500_breadth0.30_depth5	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.30_depth5
hmp_airskin_gtdb_source_abundance	9	raw_ani0.93_xny650_breadth0.20_depth2	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.20_depth2
hmp_airskin_gtdb_source_abundance	9	raw_ani0.93_xny650_breadth0.20_depth5	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.20_depth5
hmp_airskin_gtdb_source_abundance	9	raw_ani0.93_xny650_breadth0.30_depth2	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.30_depth2
hmp_airskin_gtdb_source_abundance	9	raw_ani0.93_xny650_breadth0.30_depth5	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.30_depth5
hmp_airskin_gtdb_source_abundance	9	raw_ani0.95_xny500_breadth0.20_depth2	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.20_depth2
hmp_airskin_gtdb_source_abundance	9	raw_ani0.95_xny500_breadth0.20_depth5	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.20_depth5
hmp_airskin_gtdb_source_abundance	9	raw_ani0.95_xny500_breadth0.30_depth2	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.30_depth2
hmp_airskin_gtdb_source_abundance	9	raw_ani0.95_xny500_breadth0.30_depth5	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.30_depth5
hmp_airskin_gtdb_source_abundance	9	raw_ani0.95_xny650_breadth0.20_depth2	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny650_breadth0.20_depth2
hmp_airskin_gtdb_source_abundance	9	raw_ani0.95_xny650_breadth0.20_depth5	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny650_breadth0.20_depth5
hmp_airskin_gtdb_source_abundance	9	raw_ani0.95_xny650_breadth0.30_depth2	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny650_breadth0.30_depth2
hmp_airskin_gtdb_source_abundance	9	raw_ani0.95_xny650_breadth0.30_depth5	96	102	92	10	4	0.9019607843137255	0.9583333333333334	0.9292929292929293	31.5269302502451	0.9866666556242835	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny650_breadth0.30_depth5
hmp_airskin_gtdb_source_abundance	10	current_default	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	current selected default calls
hmp_airskin_gtdb_source_abundance	10	raw_default_major	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_default_major
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny100_breadth0.05	69	72	65	7	4	0.9027777777777778	0.9420289855072463	0.9219858156028369	20.729208359157216	0.9889609054383901	3	2	1	zero-mass raw candidate retention rule raw_ani0.93_xny100_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny100_breadth0.10	69	72	65	7	4	0.9027777777777778	0.9420289855072463	0.9219858156028369	20.729208359157216	0.9889609054383901	3	2	1	zero-mass raw candidate retention rule raw_ani0.93_xny100_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny100_breadth0.20	69	72	65	7	4	0.9027777777777778	0.9420289855072463	0.9219858156028369	20.729208359157216	0.9889609054383901	3	2	1	zero-mass raw candidate retention rule raw_ani0.93_xny100_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny100_breadth0.30	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny100_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny100_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny100_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny250_breadth0.05	69	72	65	7	4	0.9027777777777778	0.9420289855072463	0.9219858156028369	20.729208359157216	0.9889609054383901	3	2	1	zero-mass raw candidate retention rule raw_ani0.93_xny250_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny250_breadth0.10	69	72	65	7	4	0.9027777777777778	0.9420289855072463	0.9219858156028369	20.729208359157216	0.9889609054383901	3	2	1	zero-mass raw candidate retention rule raw_ani0.93_xny250_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny250_breadth0.20	69	72	65	7	4	0.9027777777777778	0.9420289855072463	0.9219858156028369	20.729208359157216	0.9889609054383901	3	2	1	zero-mass raw candidate retention rule raw_ani0.93_xny250_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny250_breadth0.30	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny250_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny250_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny250_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny500_breadth0.05	69	71	65	6	4	0.9154929577464789	0.9420289855072463	0.9285714285714286	20.729208359157216	0.9889496865549153	2	2	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny500_breadth0.10	69	71	65	6	4	0.9154929577464789	0.9420289855072463	0.9285714285714286	20.729208359157216	0.9889496865549153	2	2	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny500_breadth0.20	69	71	65	6	4	0.9154929577464789	0.9420289855072463	0.9285714285714286	20.729208359157216	0.9889496865549153	2	2	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny500_breadth0.30	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny500_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny650_breadth0.05	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny650_breadth0.10	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny650_breadth0.20	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny650_breadth0.30	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny650_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny100_breadth0.05	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny100_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny100_breadth0.10	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny100_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny100_breadth0.20	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny100_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny100_breadth0.30	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny100_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny100_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny100_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny250_breadth0.05	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny250_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny250_breadth0.10	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny250_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny250_breadth0.20	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny250_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny250_breadth0.30	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny250_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny250_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny250_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny500_breadth0.05	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny500_breadth0.10	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny500_breadth0.20	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny500_breadth0.30	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny500_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny650_breadth0.05	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny650_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny650_breadth0.10	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny650_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny650_breadth0.20	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny650_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny650_breadth0.30	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny650_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny650_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny650_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny100_breadth0.05	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny100_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny100_breadth0.10	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny100_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny100_breadth0.20	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny100_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny100_breadth0.30	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny100_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny100_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny100_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny250_breadth0.05	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny250_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny250_breadth0.10	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny250_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny250_breadth0.20	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny250_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny250_breadth0.30	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny250_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny250_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny250_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny500_breadth0.05	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny500_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny500_breadth0.10	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny500_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny500_breadth0.20	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny500_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny500_breadth0.30	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny500_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny500_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny500_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny650_breadth0.05	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny650_breadth0.05
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny650_breadth0.10	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny650_breadth0.10
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny650_breadth0.20	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny650_breadth0.20
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny650_breadth0.30	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny650_breadth0.30
hmp_airskin_gtdb_source_abundance	10	raw_ani0.97_xny650_breadth0.50	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.97_xny650_breadth0.50
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny500_breadth0.20_depth2	69	71	65	6	4	0.9154929577464789	0.9420289855072463	0.9285714285714286	20.729208359157216	0.9889496865549153	2	2	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.20_depth2
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny500_breadth0.20_depth5	69	71	65	6	4	0.9154929577464789	0.9420289855072463	0.9285714285714286	20.729208359157216	0.9889496865549153	2	2	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.20_depth5
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny500_breadth0.30_depth2	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.30_depth2
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny500_breadth0.30_depth5	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny500_breadth0.30_depth5
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny650_breadth0.20_depth2	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.20_depth2
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny650_breadth0.20_depth5	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.20_depth5
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny650_breadth0.30_depth2	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.30_depth2
hmp_airskin_gtdb_source_abundance	10	raw_ani0.93_xny650_breadth0.30_depth5	69	70	64	6	5	0.9142857142857143	0.927536231884058	0.920863309352518	20.729208359157216	0.9889496865549153	1	1	0	zero-mass raw candidate retention rule raw_ani0.93_xny650_breadth0.30_depth5
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny500_breadth0.20_depth2	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.20_depth2
hmp_airskin_gtdb_source_abundance	10	raw_ani0.95_xny500_breadth0.20_depth5	69	69	63	6	6	0.9130434782608695	0.9130434782608695	0.9130434782608695	20.729208359157216	0.9889496865549153	0	0	0	zero-mass raw candidate retention rule raw_ani0.95_xny500_breadth0.20_depth5
