panel	sample	method	truth_species	pred_species	TP	FP	FN	precision	recall	F1	union_L1_pp	truth_only_L1_pp	official_L1_kind	official_L1_pp	Pearson_union	Pearson_truth_only	official_Pearson_kind	official_Pearson	matched_abs_error_pp	missing_truth_mass_pp	extra_pred_mass_pp	truth_mass_detected_pct	pred_mass_total_pct	pred_mass_on_truth_pct	pred_mass_extra_pct	truth_source	pred_source	prediction_rule
hmp_airskin_gtdb_source_abundance	14	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	28	30	25	5	3	0.8333333333333334	0.8928571428571429	0.8620689655172413	14.824167972260852	11.35721262026523	union	14.824167972260852	0.9986364303601222	0.9989077132319847	union	0.9986364303601222	8.437504591068336	2.9197080291968933	3.466955351995625	97.0802919708031	100.0	96.53304464800439	3.466955351995625	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	14	sylph_gtdb_source_abundance	28	31	28	3	0	0.9032258064516129	1.0	0.9491525423728813	4.072864305846237	2.521965856744686	union	4.072864305846237	0.9998420737423819	0.9999800542890702	union	0.9998420737423819	2.521965856744686	0.0	1.550898449101551	100.0	100.0	98.44910155089848	1.550898449101551	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample14/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	14	oracle_fixed_calls_truth_mass	28	30	25	5	3	0.8333333333333334	0.8928571428571429	0.8620689655172413	2.9197080291968933	2.9197080291968933	union	2.9197080291968933	0.9995945998953005	0.9995960969395101	union	0.9995945998953005	0.0	2.9197080291968933	0.0	97.0802919708031	97.0802919708031	97.0802919708031	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	14	oracle_fixed_calls_truth_renorm	28	30	25	5	3	0.8333333333333334	0.8928571428571429	0.8620689655172413	5.839416058393798	5.839416058393798	union	5.839416058393798	0.9995945998953008	0.9995960969395101	union	0.9995945998953008	2.9197080291969058	2.9197080291968933	0.0	97.0802919708031	100.00000000000004	100.00000000000004	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	14	oracle_current_tp_abundance_renorm	28	30	25	5	3	0.8333333333333334	0.8928571428571429	0.8620689655172413	10.635549968086371	10.635549968086371	union	10.635549968086371	0.9989179141339333	0.9989077132319846	union	0.9989179141339333	7.715841938889476	2.9197080291968933	0.0	97.0802919708031	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	15	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	24	22	21	1	3	0.9545454545454546	0.875	0.9130434782608695	8.896279874750315	8.527120863346054	union	8.896279874750315	0.9995246530616625	0.9995287270609288	union	0.9995246530616625	6.948509782447711	1.5786110808983413	0.36915901140426033	98.42138891910164	100.0	99.63084098859572	0.36915901140426033	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	15	sylph_gtdb_source_abundance	24	25	23	2	1	0.92	0.9583333333333334	0.9387755102040817	0.9784642891169384	0.6758642891169385	union	0.9784642891169384	0.999984242699932	0.9999918288894338	union	0.999984242699932	0.6482886588843285	0.02757563023261003	0.3026000000000001	99.97242436976738	100.0	99.69740000000002	0.3026000000000001	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample15/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	15	oracle_fixed_calls_truth_mass	24	22	21	1	3	0.9545454545454546	0.875	0.9130434782608695	1.5786110808983413	1.5786110808983413	union	1.5786110808983413	0.9998495294775911	0.9998495086438228	union	0.9998495294775911	0.0	1.5786110808983413	0.0	98.42138891910164	98.42138891910164	98.42138891910164	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	15	oracle_fixed_calls_truth_renorm	24	22	21	1	3	0.9545454545454546	0.875	0.9130434782608695	3.157222161796691	3.157222161796691	union	3.157222161796691	0.9998495294775913	0.9998495086438225	union	0.9998495294775913	1.57861108089835	1.5786110808983413	0.0	98.42138891910164	99.99999999999997	99.99999999999997	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	15	oracle_current_tp_abundance_renorm	24	22	21	1	3	0.9545454545454546	0.875	0.9130434782608695	8.356653601778117	8.356653601778117	union	8.356653601778117	0.9995285806760908	0.9995287270609285	union	0.9995285806760908	6.778042520879773	1.5786110808983413	0.0	98.42138891910164	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	16	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	10	10	10	0	0	1.0	1.0	1.0	6.91458951469376	6.91458951469376	union	6.91458951469376	0.9998353757011105	0.9998353757011105	union	0.9998353757011105	6.91458951469376	0.0	0.0	100.0	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	16	sylph_gtdb_source_abundance	10	10	10	0	0	1.0	1.0	1.0	1.2885885172944354	1.2885885172944354	union	1.2885885172944354	0.9999595863424355	0.9999595863424355	union	0.9999595863424355	1.2885885172944354	0.0	0.0	100.0	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample16/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	16	oracle_fixed_calls_truth_mass	10	10	10	0	0	1.0	1.0	1.0	0.0	0.0	union	0.0	0.9999999999999999	0.9999999999999999	union	0.9999999999999999	0.0	0.0	0.0	100.0	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	16	oracle_fixed_calls_truth_renorm	10	10	10	0	0	1.0	1.0	1.0	0.0	0.0	union	0.0	0.9999999999999999	0.9999999999999999	union	0.9999999999999999	0.0	0.0	0.0	100.0	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	16	oracle_current_tp_abundance_renorm	10	10	10	0	0	1.0	1.0	1.0	6.91458951469376	6.91458951469376	union	6.91458951469376	0.9998353757011105	0.9998353757011105	union	0.9998353757011105	6.91458951469376	0.0	0.0	100.0	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin16_20260627/minco_sample16_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	17	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	46	73	46	27	0	0.6301369863013698	1.0	0.773109243697479	26.52518064311284	17.668557178190873	union	26.52518064311284	0.9960095778891281	0.996789006391613	union	0.9960095778891281	17.668557178190873	0.0	8.856623464921958	100.00000000000004	100.0	91.14337653507803	8.856623464921958	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	17	sylph_gtdb_source_abundance	46	48	46	2	0	0.9583333333333334	1.0	0.9787234042553191	1.8725768878823033	1.5343775642809498	union	1.8725768878823033	0.9999665749948402	0.9999794496100463	union	0.9999665749948402	1.53437756428095	0.0	0.3381993236013528	100.00000000000004	100.0	99.66180067639866	0.3381993236013528	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample17/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	17	oracle_fixed_calls_truth_mass	46	73	46	27	0	0.6301369863013698	1.0	0.773109243697479	0.0	0.0	union	0.0	1.0	0.9999999999999999	union	1.0	0.0	0.0	0.0	100.00000000000004	100.00000000000004	100.00000000000004	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	17	oracle_fixed_calls_truth_renorm	46	73	46	27	0	0.6301369863013698	1.0	0.773109243697479	3.852170318840997e-14	3.852170318840997e-14	union	3.852170318840997e-14	0.9999999999999998	0.9999999999999999	union	0.9999999999999998	3.852170318840997e-14	0.0	0.0	100.00000000000004	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	17	oracle_current_tp_abundance_renorm	46	73	46	27	0	0.6301369863013698	1.0	0.773109243697479	14.418562154897256	14.418562154897256	union	14.418562154897256	0.9967612959109854	0.9967890063916135	union	0.9967612959109854	14.418562154897256	0.0	0.0	100.00000000000004	99.99999999999997	99.99999999999997	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/minco_sample17_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	18	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	27	26	25	1	2	0.9615384615384616	0.9259259259259259	0.9433962264150944	12.023034824053687	10.640124279496975	union	12.023034824053687	0.9947328417202754	0.9951044194796619	union	0.9947328417202754	8.892852008516593	1.7472722709803796	1.3829105445567123	98.25272772901963	100.0	98.61708945544329	1.3829105445567123	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin18_20260627/minco_sample18_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	18	sylph_gtdb_source_abundance	27	27	27	0	0	1.0	1.0	1.0	1.8827650603234176	1.8827650603234176	union	1.8827650603234176	0.9999303274396939	0.9999303274396939	union	0.9999303274396939	1.8827650603234178	0.0	0.0	100.0	100.0	99.99999999999999	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample18/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	18	oracle_fixed_calls_truth_mass	27	26	25	1	2	0.9615384615384616	0.9259259259259259	0.9433962264150944	1.7472722709803796	1.7472722709803796	union	1.7472722709803796	0.9993517724644395	0.9993491309002076	union	0.9993517724644395	0.0	1.7472722709803796	0.0	98.25272772901963	98.25272772901963	98.25272772901963	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin18_20260627/minco_sample18_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	18	oracle_fixed_calls_truth_renorm	27	26	25	1	2	0.9615384615384616	0.9259259259259259	0.9433962264150944	3.494544541960752	3.494544541960752	union	3.494544541960752	0.9993517724644395	0.9993491309002073	union	0.9993517724644395	1.7472722709803736	1.7472722709803796	0.0	98.25272772901963	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin18_20260627/minco_sample18_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	18	oracle_current_tp_abundance_renorm	27	26	25	1	2	0.9615384615384616	0.9259259259259259	0.9433962264150944	10.993586566880326	10.993586566880326	union	10.993586566880326	0.9951325097740664	0.9951044194796619	union	0.9951325097740664	9.246314295899944	1.7472722709803796	0.0	98.25272772901963	100.0	100.0	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin18_20260627/minco_sample18_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	19	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	111	147	104	43	7	0.7074829931972789	0.9369369369369369	0.8062015503875969	37.17374040767123	27.293248540726317	union	37.17374040767123	0.9634093812936604	0.9806831944471561	union	0.9634093812936604	25.4531720460488	1.8400764946775117	9.880491866944903	98.15992350532248	100.0	90.11950813305512	9.880491866944903	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	19	sylph_gtdb_source_abundance	111	110	107	3	4	0.9727272727272728	0.963963963963964	0.9683257918552037	13.049354419407996	11.072064305858566	union	13.049354419407996	0.9941563409041001	0.9965240092457666	union	0.9941563409041001	10.20073490732246	0.8713293985361064	1.977290113549432	99.1286706014639	100.0	98.02270988645053	1.977290113549432	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample19/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	19	oracle_fixed_calls_truth_mass	111	147	104	43	7	0.7074829931972789	0.9369369369369369	0.8062015503875969	1.840076494677512	1.840076494677512	union	1.840076494677512	0.999419380090824	0.999402322308733	union	0.999419380090824	0.0	1.8400764946775117	0.0	98.15992350532248	98.15992350532248	98.15992350532248	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	19	oracle_fixed_calls_truth_renorm	111	147	104	43	7	0.7074829931972789	0.9369369369369369	0.8062015503875969	3.680152989355024	3.680152989355024	union	3.680152989355024	0.9994193800908251	0.9994023223087335	union	0.9994193800908251	1.8400764946775123	1.8400764946775117	0.0	98.15992350532248	100.00000000000003	100.00000000000003	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	19	oracle_current_tp_abundance_renorm	111	147	104	43	7	0.7074829931972789	0.9369369369369369	0.8062015503875969	25.67045751023841	25.67045751023841	union	25.67045751023841	0.9811246125409062	0.980683194447156	union	0.9811246125409062	23.830381015560906	1.8400764946775117	0.0	98.15992350532248	100.00000000000003	100.00000000000003	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	same MinCO call set; current MinCO abundance kept on true-positive calls then renormalized; false-positive calls get zero
hmp_airskin_gtdb_source_abundance	20	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	79	106	76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	25.952986359054343	16.912054762225655	union	25.952986359054343	0.990482300426512	0.994983201473338	union	0.990482300426512	13.123119771750325	3.7889349904753336	9.040931596828678	96.21106500952466	100.0	90.95906840317126	9.040931596828678	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/minco_sample20_current_default.tsv	official HMP MinCO GTDB mapping; summed and normalized
hmp_airskin_gtdb_source_abundance	20	sylph_gtdb_source_abundance	79	78	76	2	3	0.9743589743589743	0.9620253164556962	0.9681528662420382	4.085099397500761	3.2966978206976076	union	4.085099397500761	0.999816263275884	0.999888846032565	union	0.999816263275884	3.291480909189384	0.0052169115082216465	0.7884015768031534	99.99478308849177	99.99999999999999	99.21159842319682	0.7884015768031534	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample20/profile.tsv	Sylph GTDB accession mapping; summed per GTDB species; normalized
hmp_airskin_gtdb_source_abundance	20	oracle_fixed_calls_truth_mass	79	106	76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	3.788934990475333	3.788934990475333	union	3.788934990475333	0.9967912871166651	0.9967525683239267	union	0.9967912871166651	0.0	3.7889349904753336	0.0	96.21106500952466	96.21106500952466	96.21106500952466	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/minco_sample20_current_default.tsv	same MinCO call set; true abundance assigned to true-positive calls; false-positive calls get zero; no renormalization
hmp_airskin_gtdb_source_abundance	20	oracle_fixed_calls_truth_renorm	79	106	76	30	3	0.7169811320754716	0.9620253164556962	0.8216216216216216	7.577869980950664	7.577869980950664	union	7.577869980950664	0.9967912871166648	0.9967525683239268	union	0.9967912871166648	3.788934990475332	3.7889349904753336	0.0	96.21106500952466	100.00000000000003	100.00000000000003	0.0	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/minco_sample20_current_default.tsv	same MinCO call set; true-positive truth abundance renormalized over detected truth mass; false-positive calls get zero
