route	sample	rule	TP	FP	FN	F1	base_TP	base_FP	base_FN	base_F1	delta_F1	added_species	added_TP	added_FP
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny500_breadth0.50	218	55	47	0.8104089219330856	209	54	56	0.7916666666666667	0.018742255266418817	10	9	1
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny650_breadth0.05	217	55	48	0.8081936685288641	209	54	56	0.7916666666666667	0.016527001862197355	9	8	1
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny650_breadth0.10	217	55	48	0.8081936685288641	209	54	56	0.7916666666666667	0.016527001862197355	9	8	1
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny650_breadth0.20	217	55	48	0.8081936685288641	209	54	56	0.7916666666666667	0.016527001862197355	9	8	1
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny650_breadth0.30	217	55	48	0.8081936685288641	209	54	56	0.7916666666666667	0.016527001862197355	9	8	1
marine_setup_truth_profile_rescore	4	raw_ani0.97_xny650_breadth0.50	217	55	48	0.8081936685288641	209	54	56	0.7916666666666667	0.016527001862197355	9	8	1
marine_setup_truth_profile_rescore	4	raw_ani0.93_xny500_breadth0.20_depth2	217	59	48	0.8022181146025877	209	54	56	0.7916666666666667	0.010551447935920999	13	8	5
marine_setup_truth_profile_rescore	4	raw_ani0.93_xny500_breadth0.20_depth5	210	57	55	0.7894736842105264	209	54	56	0.7916666666666667	-0.002192982456140302	4	1	3
marine_setup_truth_profile_rescore	4	raw_ani0.93_xny500_breadth0.30_depth2	217	58	48	0.8037037037037037	209	54	56	0.7916666666666667	0.012037037037036957	12	8	4
marine_setup_truth_profile_rescore	4	raw_ani0.93_xny500_breadth0.30_depth5	210	56	55	0.7909604519774011	209	54	56	0.7916666666666667	-0.0007062146892656829	3	1	2
marine_setup_truth_profile_rescore	4	raw_ani0.93_xny650_breadth0.20_depth2	216	56	49	0.8044692737430167	209	54	56	0.7916666666666667	0.012802607076349948	9	7	2
marine_setup_truth_profile_rescore	4	raw_ani0.93_xny650_breadth0.20_depth5	210	55	55	0.7924528301886793	209	54	56	0.7916666666666667	0.0007861635220125507	2	1	1
marine_setup_truth_profile_rescore	4	raw_ani0.93_xny650_breadth0.30_depth2	216	56	49	0.8044692737430167	209	54	56	0.7916666666666667	0.012802607076349948	9	7	2
marine_setup_truth_profile_rescore	4	raw_ani0.93_xny650_breadth0.30_depth5	210	55	55	0.7924528301886793	209	54	56	0.7916666666666667	0.0007861635220125507	2	1	1
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny500_breadth0.20_depth2	217	58	48	0.8037037037037037	209	54	56	0.7916666666666667	0.012037037037036957	12	8	4
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny500_breadth0.20_depth5	210	56	55	0.7909604519774011	209	54	56	0.7916666666666667	-0.0007062146892656829	3	1	2
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny500_breadth0.30_depth2	217	58	48	0.8037037037037037	209	54	56	0.7916666666666667	0.012037037037036957	12	8	4
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny500_breadth0.30_depth5	210	56	55	0.7909604519774011	209	54	56	0.7916666666666667	-0.0007062146892656829	3	1	2
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny650_breadth0.20_depth2	216	56	49	0.8044692737430167	209	54	56	0.7916666666666667	0.012802607076349948	9	7	2
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny650_breadth0.20_depth5	210	55	55	0.7924528301886793	209	54	56	0.7916666666666667	0.0007861635220125507	2	1	1
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny650_breadth0.30_depth2	216	56	49	0.8044692737430167	209	54	56	0.7916666666666667	0.012802607076349948	9	7	2
marine_setup_truth_profile_rescore	4	raw_ani0.95_xny650_breadth0.30_depth5	210	55	55	0.7924528301886793	209	54	56	0.7916666666666667	0.0007861635220125507	2	1	1
marine_setup_truth_profile_rescore	5	baseline_no_raw_add	237	59	81	0.771986970684039	237	59	81	0.771986970684039	0.0	0	0	0
marine_setup_truth_profile_rescore	5	raw_default_major	246	60	72	0.7884615384615384	237	59	81	0.771986970684039	0.01647456777749945	10	9	1
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny100_breadth0.05	293	86	25	0.8407460545193687	237	59	81	0.771986970684039	0.06875908383532969	83	56	27
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny100_breadth0.10	284	80	34	0.8328445747800587	237	59	81	0.771986970684039	0.0608576040960197	68	47	21
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny100_breadth0.20	264	70	54	0.8098159509202455	237	59	81	0.771986970684039	0.03782898023620651	38	27	11
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny100_breadth0.30	254	65	64	0.7974882260596547	237	59	81	0.771986970684039	0.02550125537561576	23	17	6
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny100_breadth0.50	246	60	72	0.7884615384615384	237	59	81	0.771986970684039	0.01647456777749945	10	9	1
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny250_breadth0.05	260	74	58	0.7975460122699388	237	59	81	0.771986970684039	0.025559041585899833	38	23	15
marine_setup_truth_profile_rescore	5	raw_ani0.93_xny250_breadth0.10	260	74	58	0.7975460122699388	237	59	81	0.771986970684039	0.025559041585899833	38	23	15
