sample	method	truth_gtdb_species	pred_gtdb_species	TP	FP	FN	precision	recall	F1	L1_union_pp	L1_truth_only_pp	Pearson_union	Pearson_truth_only	panel	official_L1_pp	official_Pearson	current_official_L1_pp	current_official_Pearson	delta_current_L1_pp	delta_current_Pearson
7	lopo_ridge_log_alpha1_blend0.5	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.918689484078254	5.829202430615794	0.9984274514975496	0.9984279086525181	cami2_toy_mouse_gut	5.829202430615794	0.9984279086525181	5.826327372590053	0.9984274174395251	0.002875058025741062	4.912129929479647e-07
5	lopo_ridge_log_alpha1_blend0.25	198	162	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	17.148710392903546	15.37782829666835	0.9913471556404889	0.9917145179464225	cami2_toy_mouse_gut	15.37782829666835	0.9917145179464225	15.414228172609581	0.9917478920123489	-0.03639987594123184	-3.3374065926405905e-05
6	lopo_ridge_log_alpha1_blend0.25	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.920120406581653	20.06442391028159	0.9729751484422292	0.9737469334320884	cami2_toy_mouse_gut	20.06442391028159	0.9737469334320884	20.062955823580985	0.9737545137280396	0.0014680867006049425	-7.580295951159499e-06
7	lopo_ridge_log_alpha1_blend0.25	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.916679391379376	5.827285860523095	0.9984271170158997	0.9984275819533193	cami2_toy_mouse_gut	5.827285860523095	0.9984275819533193	5.826327372590053	0.9984274174395251	0.0009584879330422069	1.6451379414306189e-07
5	lopo_ridge_log_alpha10_blend1	198	162	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	109.35492263718838	103.1862248240488	0.7081740460353204	0.7356050148540287	cami2_toy_mouse_gut	103.1862248240488	0.7356050148540287	15.414228172609581	0.9917478920123489	87.77199665143921	-0.2561428771583202
6	lopo_ridge_log_alpha10_blend1	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	120.054844747618	111.92725432277997	0.3813515904077303	0.40668264244203867	cami2_toy_mouse_gut	111.92725432277997	0.40668264244203867	20.062955823580985	0.9737545137280396	91.86429849919898	-0.5670718712860009
7	lopo_ridge_log_alpha10_blend1	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	138.2523905650721	137.52624801677763	-0.03998324294491742	-0.042730665787809805	cami2_toy_mouse_gut	137.52624801677763	-0.042730665787809805	5.826327372590053	0.9984274174395251	131.69992064418759	-1.0411580832273348
5	lopo_ridge_log_alpha10_blend0.75	198	162	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	17.63842318476381	15.837639386826416	0.9914007561372115	0.9917818475509991	cami2_toy_mouse_gut	15.837639386826416	0.9917818475509991	15.414228172609581	0.9917478920123489	0.42341121421683425	3.395553865015444e-05
6	lopo_ridge_log_alpha10_blend0.75	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	23.080489467631114	20.187431302521304	0.972895556298812	0.9736921621649335	cami2_toy_mouse_gut	20.187431302521304	0.9736921621649335	20.062955823580985	0.9737545137280396	0.12447547894031885	-6.235156310607781e-05
7	lopo_ridge_log_alpha10_blend0.75	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.956507231240097	5.866455556562125	0.9984284287591592	0.9984288303518012	cami2_toy_mouse_gut	5.866455556562125	0.9984288303518012	5.826327372590053	0.9984274174395251	0.04012818397207152	1.4129122760664359e-06
5	lopo_ridge_log_alpha10_blend0.5	198	162	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	17.328897269552908	15.547486275107081	0.9913870929847199	0.9917594156475659	cami2_toy_mouse_gut	15.547486275107081	0.9917594156475659	15.414228172609581	0.9917478920123489	0.13325810249749992	1.152363521694788e-05
6	lopo_ridge_log_alpha10_blend0.5	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.971155219095852	20.10311366482416	0.9729541980832019	0.973734140425522	cami2_toy_mouse_gut	20.10311366482416	0.973734140425522	20.062955823580985	0.9737545137280396	0.04015784124317534	-2.0373302517584513e-05
7	lopo_ridge_log_alpha10_blend0.5	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.920515525556545	5.830933620695828	0.998427462564927	0.998427908945305	cami2_toy_mouse_gut	5.830933620695828	0.998427908945305	5.826327372590053	0.9984274174395251	0.004606248105774924	4.915057798537958e-07
5	lopo_ridge_log_alpha10_blend0.25	198	162	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	17.23194542994772	15.45703028133344	0.9913823370508126	0.9917517560698649	cami2_toy_mouse_gut	15.45703028133344	0.9917517560698649	15.414228172609581	0.9917478920123489	0.04280210872385837	3.8640575159565316e-06
6	lopo_ridge_log_alpha10_blend0.25	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	22.936012591433585	20.076363129166797	0.9729733426178597	0.9737477683282079	cami2_toy_mouse_gut	20.076363129166797	0.9737477683282079	20.062955823580985	0.9737545137280396	0.013407305585811713	-6.7453998316979735e-06
7	lopo_ridge_log_alpha10_blend0.25	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	5.917288327389357	5.827863166700071	0.9984271222136106	0.9984275835563707	cami2_toy_mouse_gut	5.827863166700071	0.9984275835563707	5.826327372590053	0.9984274174395251	0.0015357941100182515	1.6611684561240736e-07
5	lopo_hgb_log_l2_0.1_blend1	198	162	157	5	41	0.9691358024691358	0.7929292929292929	0.8722222222222222	50.74401108288696	47.476084927588005	0.9824666507762105	0.9847771441549965	cami2_toy_mouse_gut	47.476084927588005	0.9847771441549965	15.414228172609581	0.9917478920123489	32.06185675497842	-0.006970747857352411
6	lopo_hgb_log_l2_0.1_blend1	201	157	153	4	48	0.9745222929936306	0.7611940298507462	0.8547486033519553	63.00024193122449	57.11252972705086	0.8174936468998112	0.8210017059830584	cami2_toy_mouse_gut	57.11252972705086	0.8210017059830584	20.062955823580985	0.9737545137280396	37.04957390346988	-0.15275280774498112
7	lopo_hgb_log_l2_0.1_blend1	68	64	63	1	5	0.984375	0.9264705882352942	0.9545454545454545	52.3384699995769	52.25658198198647	0.8462121694787629	0.8459241751891883	cami2_toy_mouse_gut	52.25658198198647	0.8459241751891883	5.826327372590053	0.9984274174395251	46.43025460939642	-0.15250324225033685
