method	rule_type	feature1	op1	threshold1	feature2	op2	threshold2	sample_count	switched_samples	mean_sample_delta_L1_pp	max_sample_worse_L1_pp	improved_samples	worsened_samples	mean_panel_delta_L1_pp	max_panel_worse_L1_pp	improved_panels	worsened_panels
base_global_xny_a0.10	two_feature_and	s_xny_mean	<=	848.9395833333334	probability_mean	<=	0.8603437614614962	32	27	-0.6838914429389249	0.8259990627319382	23	4	-0.5394110707899484	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	xny_max_median	<=	922.05	probability_mean	<=	0.8603437614614962	32	27	-0.6838914429389249	0.8259990627319382	23	4	-0.5394110707899484	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	xny_max_mean	<=	848.9395833333334	probability_mean	<=	0.8603437614614962	32	27	-0.6838914429389249	0.8259990627319382	23	4	-0.5394110707899484	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	u_depth_median	<=	1.0558000000000005	probability_mean	<=	0.8603437614614962	32	26	-0.6811474429616792	0.8259990627319382	23	3	-0.5384964041308664	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_depth_median	<=	5.294014250000002	s_breadth_median	<=	0.7391689	32	26	-0.6805265350758838	0.8259990627319382	23	3	-0.5382894348356013	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.7391689	probability_mean	<=	0.8603437614614962	32	26	-0.6805265350758838	0.8259990627319382	23	3	-0.5382894348356013	0.20754499792517936	3	1
base_global_xny_a0.10	single	s_xny_median	<=	845.3				32	25	-0.6802005448511412	0.8259990627319382	22	3	-0.5381807714273539	0.20754499792517936	3	1
base_global_xny_a0.10	single	xny_max_median	<=	845.3				32	25	-0.6802005448511412	0.8259990627319382	22	3	-0.5381807714273539	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_depth_median	<=	5.294014250000002	n_candidate_calls	<=	2.0	32	27	-0.6796566297568429	0.8259990627319382	24	3	-0.5379994663959211	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	u_depth_median	<=	1.0558000000000005	probability_mean	<=	0.8457530011905242	32	23	-0.6782985054220185	0.031727930329179	21	2	-0.5977758566085167	-0.0380794357240637	4	0
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.7391689	probability_mean	<=	0.8457530011905242	32	23	-0.6776775975362231	0.031727930329179	21	2	-0.5975688873132516	-0.0380794357240637	4	0
base_global_xny_a0.10	single	top3_abundance	<=	0.7495182925003769				32	28	-0.6771436894630034	0.8259990627319382	24	4	-0.5371618196313079	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	u_depth_median	<=	1.0558000000000005	s_breadth_median	<=	0.6811482000000001	32	24	-0.6771043258258365	0.8259990627319382	21	3	-0.525795895326135	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.7391689	candidate_call_frac	<=	0.037037037037037035	32	26	-0.676873347652422	0.8259990627319382	23	3	-0.5370717056944474	0.20754499792517936	3	1
base_global_xny_a0.10	single	base_raw_mass	<=	843.1832220279986				32	28	-0.6755287043266195	0.8259990627319382	24	4	-0.5366234912525133	0.20754499792517936	3	1
base_global_xny_a0.10	single	u_depth_median	<=	0.7984000000000001				32	25	-0.6750960739743771	0.8259990627319382	22	3	-0.5364792811350991	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	u_depth_median	<=	1.0558000000000005	candidate_call_frac	<=	0.037037037037037035	32	26	-0.674706892173829	0.8259990627319382	23	3	-0.5363495538682497	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.6811482000000001	probability_mean	<=	0.8457530011905242	32	22	-0.6745813785109185	0.031727930329179	20	2	-0.5851840112120328	0.0114600686808117	3	1
base_global_xny_a0.10	single	s_xny_mean	<=	783.8035164835164				32	25	-0.6744751660885817	0.8259990627319382	22	3	-0.536272311839834	0.20754499792517936	3	1
base_global_xny_a0.10	single	xny_max_mean	<=	783.8035164835164				32	25	-0.6744751660885817	0.8259990627319382	22	3	-0.536272311839834	0.20754499792517936	3	1
base_global_xny_a0.10	single	s_depth_median	<=	3.0571624000000006				32	25	-0.6744751660885817	0.8259990627319382	22	3	-0.536272311839834	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	u_xny_median	<=	650.0500000000001	n_candidate_calls	<=	2.0	32	27	-0.6743148121101421	0.8259990627319382	23	4	-0.5248660574209035	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	u_breadth_median	<=	0.65005	n_candidate_calls	<=	2.0	32	27	-0.6743148121101421	0.8259990627319382	23	4	-0.5248660574209035	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	max_species_per_genus	>=	6.0	probability_mean	<=	0.8603437614614962	32	24	-0.6738617038341481	0.2856267231103935	21	3	-0.5962969227458933	-0.0380794357240637	4	0
base_global_xny_a0.10	two_feature_and	u_xny_median	<=	650.0500000000001	candidate_call_frac	<=	0.037037037037037035	32	25	-0.6737771286271174	0.8259990627319382	22	3	-0.5246868295932285	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	u_breadth_median	<=	0.65005	candidate_call_frac	<=	0.037037037037037035	32	25	-0.6737771286271174	0.8259990627319382	22	3	-0.5246868295932285	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	s_depth_median	<=	5.294014250000002	s_zip_median	<=	0.8330524499999999	32	24	-0.6729343459066373	0.8259990627319382	22	2	-0.5270321677590879	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	s_xny_median	<=	922.05	n_candidate_calls	<=	2.0	32	27	-0.6725712599134936	0.8259990627319382	23	4	-0.535637676448138	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_xny_mean	<=	848.9395833333334	n_candidate_calls	<=	2.0	32	27	-0.6725712599134936	0.8259990627319382	23	4	-0.535637676448138	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	xny_max_median	<=	922.05	n_candidate_calls	<=	2.0	32	27	-0.6725712599134936	0.8259990627319382	23	4	-0.535637676448138	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	xny_max_mean	<=	848.9395833333334	n_candidate_calls	<=	2.0	32	27	-0.6725712599134936	0.8259990627319382	23	4	-0.535637676448138	0.20754499792517936	3	1
base_global_xny_a0.10	single	base_genus_count	>=	16.0				32	26	-0.6716611232159295	0.8259990627319382	23	3	-0.5353342975489499	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_depth_median	<=	5.294014250000002	s_breadth_median	<=	0.6811482000000001	32	24	-0.6713789470632769	0.8259990627319382	21	3	-0.5238874357386152	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.6811482000000001	probability_mean	<=	0.8603437614614962	32	24	-0.6713789470632769	0.8259990627319382	21	3	-0.5238874357386152	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	u_xny_median	<=	650.0500000000001	s_zip_median	<=	0.8330524499999999	32	25	-0.6706887472852412	0.8259990627319382	22	3	-0.5262836348852893	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	u_breadth_median	<=	0.65005	s_zip_median	<=	0.8330524499999999	32	25	-0.6706887472852412	0.8259990627319382	22	3	-0.5262836348852893	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	u_depth_median	<=	1.0558000000000005	probability_mean	<=	0.8354074265983967	32	21	-0.6691560284190019	0.031727930329179	19	2	-0.5692676259000663	0.0114600686808117	3	1
base_global_xny_a0.10	single	base_genus_count	<=	72.7				32	28	-0.6691526685766361	0.8259990627319382	23	5	-0.39579158081869803	0.2753330209106461	3	1
base_global_xny_a0.10	two_feature_and	s_depth_median	<=	5.294014250000002	candidate_call_frac	<=	0.037037037037037035	32	26	-0.6689815134112694	0.8259990627319382	23	3	-0.5344410942807298	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.6811482000000001	probability_mean	<=	0.8354074265983967	32	21	-0.6685351205332066	0.031727930329179	19	2	-0.5690606566048011	0.0114600686808117	3	1
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.7391689	probability_mean	<=	0.8354074265983967	32	21	-0.6685351205332066	0.031727930329179	19	2	-0.5690606566048011	0.0114600686808117	3	1
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.6811482000000001	candidate_call_frac	<=	0.037037037037037035	32	24	-0.6677257596398153	0.8259990627319382	21	3	-0.5226697065974613	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	s_xny_median	<=	922.05	s_zip_median	<=	0.8330524499999999	32	24	-0.665848976063288	0.8259990627319382	21	3	-0.5246703778113049	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	s_xny_mean	<=	848.9395833333334	s_zip_median	<=	0.8330524499999999	32	24	-0.665848976063288	0.8259990627319382	21	3	-0.5246703778113049	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	xny_max_median	<=	922.05	s_zip_median	<=	0.8330524499999999	32	24	-0.665848976063288	0.8259990627319382	21	3	-0.5246703778113049	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	xny_max_mean	<=	848.9395833333334	s_zip_median	<=	0.8330524499999999	32	24	-0.665848976063288	0.8259990627319382	21	3	-0.5246703778113049	0.20754499792517936	2	1
base_global_xny_a0.10	single	s_zip_median	<=	0.7982295				32	25	-0.6621382642362605	0.8259990627319382	22	3	-0.5234334738689623	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	s_xny_median	<=	922.05	candidate_call_frac	<=	0.037037037037037035	32	26	-0.6618961435679203	0.8259990627319382	22	4	-0.5320793043329468	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_xny_mean	<=	848.9395833333334	candidate_call_frac	<=	0.037037037037037035	32	26	-0.6618961435679203	0.8259990627319382	22	4	-0.5320793043329468	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	xny_max_median	<=	922.05	candidate_call_frac	<=	0.037037037037037035	32	26	-0.6618961435679203	0.8259990627319382	22	4	-0.5320793043329468	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	xny_max_mean	<=	848.9395833333334	candidate_call_frac	<=	0.037037037037037035	32	26	-0.6618961435679203	0.8259990627319382	22	4	-0.5320793043329468	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.6811482000000001	n_candidate_calls	<=	2.0	32	24	-0.6600587640378457	0.8259990627319382	21	3	-0.5201140413968047	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.7391689	n_candidate_calls	<=	2.0	32	27	-0.6590689191879039	0.8259990627319382	23	4	-0.5311368962062747	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	n_candidate_calls	<=	2.0	candidate_call_frac	<=	0.037037037037037035	32	28	-0.6585271241872007	0.8259990627319382	24	4	-0.5309562978727069	0.20754499792517936	3	1
base_global_xny_a0.10	single	abundance_entropy	>=	1.933598039284146				32	28	-0.6578100796926736	0.8259990627319382	23	5	-0.5307172830411979	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.6811482000000001	s_zip_median	<=	0.8330524499999999	32	22	-0.6564326992129448	0.8259990627319382	20	2	-0.5215316188611905	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	n_candidate_calls	<=	2.0	probability_mean	<=	0.8603437614614962	32	27	-0.6551760460764886	0.8259990627319382	23	4	-0.5298392718358029	0.20754499792517936	3	1
base_global_xny_a0.10	single	s_xny_mean	<=	743.4134751773049				32	22	-0.6543739972940801	0.8259990627319382	20	2	-0.5208453848882355	0.20754499792517936	2	1
base_global_xny_a0.10	single	xny_max_mean	<=	743.4134751773049				32	22	-0.6543739972940801	0.8259990627319382	20	2	-0.5208453848882355	0.20754499792517936	2	1
base_global_xny_a0.10	single	n_calls	>=	28.0				32	25	-0.6540476727139104	0.8259990627319382	22	3	-0.5294631473816103	0.20754499792517936	3	1
base_global_xny_a0.10	single	n_base_calls	>=	26.8				32	25	-0.6540476727139104	0.8259990627319382	22	3	-0.5294631473816103	0.20754499792517936	3	1
base_global_xny_a0.10	single	s_xny_median	<=	808.0				32	23	-0.6538170288959231	0.8259990627319382	21	2	-0.5320125318483004	0.20754499792517936	3	1
base_global_xny_a0.10	single	xny_max_median	<=	808.0				32	23	-0.6538170288959231	0.8259990627319382	21	2	-0.5320125318483004	0.20754499792517936	3	1
base_global_xny_a0.10	single	u_depth_median	<=	0.685				32	23	-0.6536577430015293	0.8259990627319382	20	3	-0.5179803677180326	0.20754499792517936	2	2
base_global_xny_a0.10	single	base_genus_count	>=	13.1				32	28	-0.6525978552561811	0.8259990627319382	23	5	-0.5289798748957004	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_breadth_median	<=	0.7391689	s_zip_median	<=	0.8330524499999999	32	24	-0.6523466353376983	0.8259990627319382	21	3	-0.5201695975694416	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	n_candidate_calls	<=	2.0	s_zip_median	<=	0.8330524499999999	32	27	-0.6523425238200198	0.8259990627319382	23	4	-0.5201682270635488	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	n_candidate_calls	<=	2.0	probability_mean	<=	0.8457530011905242	32	24	-0.652327108536828	0.2856267231103935	21	3	-0.5891187243134532	-0.0380794357240637	4	0
base_global_xny_a0.10	two_feature_and	n_candidate_calls	<=	2.0	probability_mean	<=	0.8354074265983967	32	21	-0.6521104666310111	0.031727930329179	19	2	-0.563585771970736	0.0114600686808117	3	1
base_global_xny_a0.10	two_feature_and	candidate_call_frac	<=	0.037037037037037035	s_zip_median	<=	0.8330524499999999	32	25	-0.6518048403369952	0.8259990627319382	22	3	-0.5199889992358738	0.20754499792517936	2	1
base_global_xny_a0.10	single	top1_abundance	<=	0.5449778717218927				32	28	-0.6507547890130965	0.8259990627319382	23	5	-0.5283655194813389	0.20754499792517936	3	1
base_global_xny_a0.10	single	u_xny_median	<=	574.9				32	25	-0.6495716791262829	0.8259990627319382	21	4	-0.5166183464262837	0.20754499792517936	2	2
base_global_xny_a0.10	single	u_breadth_median	<=	0.5749				32	25	-0.6495716791262829	0.8259990627319382	21	4	-0.5166183464262837	0.20754499792517936	2	2
base_global_xny_a0.10	single	candidate_call_frac	<=	0.02535871964679912				32	25	-0.6488019916759413	0.8259990627319382	22	3	-0.5163617839428366	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	s_zip_median	<=	0.8330524499999999	probability_mean	<=	0.8354074265983967	32	19	-0.6484844018061102	0.031727930329179	18	1	-0.5650033494351218	0.0	3	0
base_global_xny_a0.10	two_feature_and	probability_mean	<=	0.8603437614614962	s_zip_median	<=	0.8330524499999999	32	24	-0.6484537622262829	0.8259990627319382	21	3	-0.5188719731989698	0.20754499792517936	2	1
base_global_xny_a0.10	single	top1_abundance	>=	0.21296770215132355				32	25	-0.6472588584905206	0.8259990627319382	22	3	-0.5105420198434756	0.20754499792517936	3	1
base_global_xny_a0.10	single	probability_mean	<=	0.8159593283508585				32	19	-0.6468383704505885	0.031727930329179	17	2	-0.5611077118305187	0.0114600686808117	2	1
base_global_xny_a0.10	single	top1_abundance	>=	0.16535099169564693				32	28	-0.6461235251177626	0.8259990627319382	24	4	-0.5101635753858896	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	s_zip_median	<=	0.8330524499999999	probability_mean	<=	0.8457530011905242	32	21	-0.6456048246866224	0.2856267231103935	19	2	-0.57815142567662	0.0	3	0
base_global_xny_a0.10	two_feature_and	max_species_per_genus	>=	6.0	probability_mean	<=	0.8457530011905242	32	22	-0.6452002955841144	0.2856267231103935	19	3	-0.586743119995882	-0.0380794357240637	4	0
base_global_xny_a0.10	single	s_breadth_median	<=	0.6103651				32	22	-0.6449954311080589	0.8259990627319382	20	2	-0.5177191961595617	0.20754499792517936	2	1
base_global_xny_a0.10	two_feature_and	max_species_per_genus	>=	6.0	probability_mean	<=	0.8354074265983967	32	19	-0.6449836536782976	0.031727930329179	17	2	-0.5612101676531649	0.0114600686808117	3	1
base_global_xny_a0.10	two_feature_and	candidate_call_frac	<=	0.037037037037037035	probability_mean	<=	0.8603437614614962	32	26	-0.6445009297309152	0.8259990627319382	22	4	-0.5262808997206119	0.20754499792517936	3	1
base_global_xny_a0.10	single	u_zip_median	>=	0.9938931999999999				32	25	-0.6440324694033388	0.2856267231103935	22	3	-0.32799750710727016	0.0	3	0
base_global_xny_a0.10	single	u_zip_median	>=	1.0				32	25	-0.6440324694033388	0.2856267231103935	22	3	-0.32799750710727016	0.0	3	0
base_global_xny_a0.10	single	u_zip_median	>=	0.7228884				32	28	-0.643995534616528	0.3243978516015566	24	4	-0.3287058902584098	-0.0032946045565402666	4	0
base_global_xny_a0.10	single	s_depth_median	<=	2.08587515				32	22	-0.642938645007384	0.8259990627319382	19	3	-0.5144073350533175	0.20754499792517936	2	2
base_global_xny_a0.10	two_feature_and	candidate_call_frac	<=	0.037037037037037035	probability_mean	<=	0.8457530011905242	32	23	-0.6416519921912545	0.2856267231103935	20	3	-0.5855603521982621	-0.0380794357240637	4	0
base_global_xny_a0.10	single	top3_abundance	>=	0.3976814767272395				32	28	-0.641457284174336	0.8259990627319382	24	4	-0.4040146817853548	0.20754499792517936	3	1
base_global_xny_a0.10	two_feature_and	candidate_call_frac	<=	0.037037037037037035	probability_mean	<=	0.8354074265983967	32	20	-0.6414353502854377	0.031727930329179	18	2	-0.560027399855545	0.0114600686808117	3	1
base_global_xny_a0.10	single	n_calls	<=	134.90000000000003				32	28	-0.6384942520594203	0.8259990627319382	23	5	-0.5094500438020427	0.2753330209106461	3	1
base_global_xny_a0.10	single	n_base_calls	<=	134.80000000000004				32	28	-0.6384942520594203	0.8259990627319382	23	5	-0.5094500438020427	0.2753330209106461	3	1
base_global_xny_a0.10	single	multi_species_genus_count	<=	19.900000000000002				32	28	-0.6384942520594203	0.8259990627319382	23	5	-0.5094500438020427	0.2753330209106461	3	1
base_global_xny_a0.10	single	abundance_entropy	<=	3.210623052132838				32	28	-0.6373008669912769	0.8259990627319382	24	4	-0.5072226893437277	0.20754499792517936	3	1
base_global_xny_a0.10	single	top1_abundance	>=	0.2409166109196041				32	22	-0.6371713871754966	0.031727930329179	21	1	-0.46281514777661215	-0.0495395044048754	4	0
base_global_xny_a0.10	single	max_species_per_genus	<=	16.0				32	29	-0.6352992657898922	0.8259990627319382	24	5	-0.5232136784069374	0.20754499792517936	3	1
base_global_xny_a0.10	single	s_zip_median	<=	0.7783043				32	22	-0.6311626087592948	0.3243978516015566	20	2	-0.5733373537008442	0.0	3	0
base_global_xny_a0.10	single	u_xny_median	<=	382.9				32	19	-0.6304766584939527	0.031727930329179	18	1	-0.5731087036123969	0.0	3	0
base_global_xny_a0.10	single	u_breadth_median	<=	0.3829				32	19	-0.6304766584939527	0.031727930329179	18	1	-0.5731087036123969	0.0	3	0
base_global_xny_a0.10	single	u_depth_median	<=	0.49469999999999975				32	19	-0.6304766584939527	0.031727930329179	18	1	-0.5731087036123969	0.0	3	0
base_global_xny_a0.10	single	base_genus_count	>=	17.9				32	22	-0.6275999206439526	0.8259990627319382	20	2	-0.5206472300249576	0.20754499792517936	3	1
base_global_xny_a0.10	single	n_calls	>=	35.3				32	22	-0.6265579727537606	0.8259990627319382	19	3	-0.5089471109687763	0.20754499792517936	2	2
base_global_xny_a0.10	single	n_base_calls	>=	34.599999999999994				32	22	-0.6265579727537606	0.8259990627319382	19	3	-0.5089471109687763	0.20754499792517936	2	2
base_global_xny_a0.10	single	u_xny_median	<=	540.55				32	22	-0.6265579727537606	0.8259990627319382	19	3	-0.5089471109687763	0.20754499792517936	2	2
base_global_xny_a0.10	single	u_breadth_median	<=	0.54055				32	22	-0.6265579727537606	0.8259990627319382	19	3	-0.5089471109687763	0.20754499792517936	2	2
base_global_xny_a0.10	single	abundance_entropy	>=	2.1391746885510976				32	25	-0.6184703341909812	0.8259990627319382	21	4	-0.5176040345406339	0.20754499792517936	3	1
base_global_xny_a0.10	single	multi_species_genus_count	>=	5.0				32	23	-0.6176321376565608	0.8259990627319382	19	4	-0.5059718326030431	0.20754499792517936	2	2
base_global_xny_a0.10	single	raw_mass_sum	>=	393.4293941291139				32	28	-0.6155052039924116	0.8259990627319382	24	4	-0.51924192354713	0.20754499792517936	3	1
base_global_xny_a0.10	single	base_raw_mass	>=	393.4293941291139				32	28	-0.6155052039924116	0.8259990627319382	24	4	-0.51924192354713	0.20754499792517936	3	1
base_global_xny_a0.10	single	raw_mass_sum	<=	805.3156067244646				32	25	-0.6141627591639387	0.031727930329179	23	2	-0.35215402225856496	-0.0380794357240637	4	0
base_global_xny_a0.10	single	base_raw_mass	<=	802.2303685078451				32	25	-0.6141627591639387	0.031727930329179	23	2	-0.35215402225856496	-0.0380794357240637	4	0
base_global_xny_a0.10	single	base_mass_multi_genus_frac	>=	0.37501510201405147				32	28	-0.6109201719221083	0.8259990627319382	24	4	-0.27155960631739373	0.20754499792517936	3	1
base_global_xny_a0.10	single	probability_mean	>=	0.6616072163805818				32	28	-0.6067241811029889	0.8259990627319382	23	5	-0.4090951702252438	0.20754499792517936	3	1
base_global_xny_a0.10	single	top3_abundance	<=	0.6853918520359324				32	25	-0.6063551144382331	0.8259990627319382	21	4	-0.5135656279563845	0.20754499792517936	3	1
base_global_xny_a0.10	single	base_mass_multi_genus_frac	<=	0.9499481782747197				32	28	-0.6045365389941555	0.8259990627319382	23	5	-0.5129594361416919	0.20754499792517936	3	1
base_global_xny_a0.10	single	s_zip_median	<=	0.7355652				32	19	-0.604411196656897	0.031727930329179	18	1	-0.5644202163333784	0.0	3	0
base_global_xny_a0.10	single	raw_mass_sum	<=	848.3792632527429				32	28	-0.6020344926190975	0.8259990627319382	24	4	-0.28788216841941405	0.20754499792517936	3	1
base_global_xny_a0.10	single	abundance_entropy	>=	2.298086600653301				32	22	-0.6013896233549261	0.8259990627319382	19	3	-0.5119104642619487	0.20754499792517936	3	1
base_global_xny_a0.10	single	multi_species_genus_count	>=	7.4				32	19	-0.6003313268779437	0.8259990627319382	17	2	-0.5002048956768373	0.20754499792517936	2	2
base_global_xny_a0.10	single	probability_min	>=	0.014466075673080715				32	22	-0.5916375057275742	0.8259990627319382	20	2	-0.4999332210327336	0.20754499792517936	2	1
base_global_xny_a0.10	single	probability_min	<=	0.4090522786340605				32	28	-0.5910585394924099	0.8259990627319382	23	5	-0.50846676964111	0.20754499792517936	3	1
base_global_xny_a0.10	single	base_mass_multi_genus_frac	>=	0.6211112684378163				32	25	-0.5902514148383433	0.8259990627319382	22	3	-0.26729628636215796	0.20754499792517936	3	1
base_global_xny_a0.10	single	probability_mean	<=	0.7838290188982642				32	16	-0.5890223170130675	0.031727930329179	15	1	-0.5444619597573643	0.0	2	0
base_global_xny_a0.10	single	n_calls	>=	38.8				32	19	-0.5869797010205194	0.8259990627319382	17	2	-0.4957543537243626	0.20754499792517936	2	2
base_global_xny_a0.10	single	n_base_calls	>=	38.8				32	19	-0.5869797010205194	0.8259990627319382	17	2	-0.4957543537243626	0.20754499792517936	2	2
base_global_xny_a0.10	single	reported_ani_median	<=	0.9889708				32	19	-0.5832763068781373	0.8259990627319382	17	2	-0.4971461547495879	0.20754499792517936	2	1
base_global_xny_a0.10	single	top1_abundance	<=	0.44840469427649643				32	25	-0.5829642820552172	0.8259990627319382	21	4	-0.5057686838287125	0.20754499792517936	3	1
base_global_xny_a0.10	single	candidate_raw_frac	<=	0.02061305909024072				32	28	-0.5763073257359653	0.8259990627319382	23	5	-0.14407570787650278	0.20754499792517936	1	2
base_global_xny_a0.10	single	raw_mass_sum	>=	466.5756736555761				32	25	-0.57571093707462	0.8259990627319382	22	3	-0.4918692326265385	0.2720384163541058	3	1
base_global_xny_a0.10	single	base_raw_mass	>=	466.2756007897457				32	25	-0.57571093707462	0.8259990627319382	22	3	-0.4918692326265385	0.2720384163541058	3	1
base_global_xny_a0.10	single	s_xny_median	>=	253.15				32	28	-0.5733572867835581	0.8259990627319382	23	5	-0.14033722937049004	0.2720384163541058	2	1
base_global_xny_a0.10	single	s_xny_mean	>=	354.2996483825598				32	28	-0.5733572867835581	0.8259990627319382	23	5	-0.14033722937049004	0.2720384163541058	2	1
base_global_xny_a0.10	single	xny_max_median	>=	253.15				32	28	-0.5733572867835581	0.8259990627319382	23	5	-0.14033722937049004	0.2720384163541058	2	1
base_global_xny_a0.10	single	xny_max_mean	>=	354.2996483825598				32	28	-0.5733572867835581	0.8259990627319382	23	5	-0.14033722937049004	0.2720384163541058	2	1
base_global_xny_a0.10	single	s_xny_median	<=	658.4				32	19	-0.5698974219338413	0.8259990627319382	17	2	-0.4926865264348226	0.20754499792517936	2	1
base_global_xny_a0.10	single	xny_max_median	<=	658.4				32	19	-0.5698974219338413	0.8259990627319382	17	2	-0.4926865264348226	0.20754499792517936	2	1
base_global_xny_a0.10	single	raw_mass_sum	>=	564.9563057271746				32	22	-0.569355118369651	0.8259990627319382	19	3	-0.4776771285520216	0.2753330209106461	2	1
base_global_xny_a0.10	single	base_raw_mass	>=	553.597008738698				32	22	-0.569355118369651	0.8259990627319382	19	3	-0.4776771285520216	0.2753330209106461	2	1
base_global_xny_a0.10	single	base_mass_multi_genus_frac	>=	0.6861193973357053				32	22	-0.5681418894008148	0.2856267231103935	20	2	-0.20420925982834243	0.0	2	0
base_global_xny_a0.10	single	multi_species_genus_count	>=	8.5				32	16	-0.5633573439051391	0.8259990627319382	15	1	-0.49050650042525523	0.20754499792517936	2	1
base_global_xny_a0.10	single	s_depth_median	<=	1.2871122				32	19	-0.5633509048481292	0.8259990627319382	16	3	-0.4878780883335659	0.20754499792517936	2	2
base_global_xny_a0.10	single	s_zip_median	<=	0.70273225				32	16	-0.5603326468931284	0.031727930329179	15	1	-0.5348987363840513	0.0	2	0
base_global_xny_a0.10	single	s_depth_median	>=	0.26676725				32	28	-0.5580156638558276	0.8259990627319382	23	5	-0.14933129034257417	0.20754499792517936	2	1
base_global_xny_a0.10	single	candidate_raw_frac	<=	0.007073601353428178				32	25	-0.5523942470413263	0.8259990627319382	22	3	-0.13873094738430913	0.20754499792517936	1	1
base_global_xny_a0.10	single	s_breadth_median	>=	0.19547475				32	28	-0.5483449625894851	0.8259990627319382	23	5	-0.14610772325379331	0.20754499792517936	2	1
base_global_xny_a0.10	single	candidate_call_frac	<=	0.017357642357642353				32	22	-0.5451492284826567	0.8259990627319382	20	2	-0.24090942115081185	0.20754499792517936	2	1
base_global_xny_a0.10	single	n_candidate_calls	<=	1.0				32	27	-0.5440206738388167	0.8259990627319382	22	5	-0.24925977362296312	0.20754499792517936	3	1
base_global_xny_a0.10	single	base_mass_multi_genus_frac	>=	0.7650628163624084				32	19	-0.543058411823741	0.031727930329179	18	1	-0.1958481006359845	0.0	2	0
base_global_xny_a0.10	single	probability_min	<=	0.3923672829039352				32	25	-0.540393812969499	0.8259990627319382	20	5	-0.4915785274668064	0.20754499792517936	3	1
base_global_xny_a0.10	single	u_xny_median	>=	130.2				32	28	-0.5392440085820998	0.8259990627319382	23	5	-0.14307407191799823	0.20754499792517936	2	1
base_global_xny_a0.10	single	u_breadth_median	>=	0.1302				32	28	-0.5392440085820998	0.8259990627319382	23	5	-0.14307407191799823	0.20754499792517936	2	1
base_global_xny_a0.10	single	u_depth_median	>=	0.1342				32	28	-0.5392440085820998	0.8259990627319382	23	5	-0.14307407191799823	0.20754499792517936	2	1
base_global_xny_a0.10	single	s_xny_mean	>=	458.87100103199174				32	25	-0.5361595726414362	0.8259990627319382	20	5	-0.12721729657637287	0.2753330209106461	2	1
