panel	sample	method	delta_F1	delta_L1_union_pp	delta_Pearson_union	TP_delta	FP_delta	FN_delta	rescued_species	rescued_TP	rescued_FP
hmp_airskin_gtdb_source_abundance	14	raw_ani0.93_xny500_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.93_xny650_breadth0.20_depth2	0.0192869666861486	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.93_xny650_breadth0.20_depth5	0.0192869666861486	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.93_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.93_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.95_xny500_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.95_xny500_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.95_xny500_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.95_xny500_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.95_xny650_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.95_xny650_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.95_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	14	raw_ani0.95_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_default_major	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny100_breadth0.05	-0.03304347826086962	0.0	-1.4082922213942695e-06	1	3	-1	4	1	3
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny100_breadth0.10	-0.03304347826086962	0.0	-1.4082922213942695e-06	1	3	-1	4	1	3
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny100_breadth0.20	-0.03304347826086962	0.0	-1.4082922213942695e-06	1	3	-1	4	1	3
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny250_breadth0.05	-0.03304347826086962	0.0	-1.4082922213942695e-06	1	3	-1	4	1	3
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny250_breadth0.10	-0.03304347826086962	0.0	-1.4082922213942695e-06	1	3	-1	4	1	3
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny250_breadth0.20	-0.03304347826086962	0.0	-1.4082922213942695e-06	1	3	-1	4	1	3
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny500_breadth0.05	0.023126734505087843	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny500_breadth0.10	0.023126734505087843	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny500_breadth0.20	0.023126734505087843	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny650_breadth0.05	0.023126734505087843	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny650_breadth0.10	0.023126734505087843	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny650_breadth0.20	0.023126734505087843	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.97_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny500_breadth0.20_depth2	0.023126734505087843	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny500_breadth0.20_depth5	0.023126734505087843	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny500_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny500_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny650_breadth0.20_depth2	0.023126734505087843	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny650_breadth0.20_depth5	0.023126734505087843	0.0	0.0	1	0	-1	1	1	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.93_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny500_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny500_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny500_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny500_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny650_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny650_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	15	raw_ani0.95_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_default_major	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny100_breadth0.05	-0.19999999999999996	0.0	-7.362161656088162e-05	0	5	0	5	0	5
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny100_breadth0.10	-0.19999999999999996	0.0	-7.362161656088162e-05	0	5	0	5	0	5
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny100_breadth0.20	-0.19999999999999996	0.0	-7.362161656088162e-05	0	5	0	5	0	5
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny250_breadth0.05	-0.19999999999999996	0.0	-7.362161656088162e-05	0	5	0	5	0	5
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny250_breadth0.10	-0.19999999999999996	0.0	-7.362161656088162e-05	0	5	0	5	0	5
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny250_breadth0.20	-0.19999999999999996	0.0	-7.362161656088162e-05	0	5	0	5	0	5
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.97_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny500_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny500_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny500_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny500_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny650_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny650_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.93_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny500_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny500_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny500_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny500_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny650_breadth0.20_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny650_breadth0.20_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny650_breadth0.30_depth2	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	16	raw_ani0.95_xny650_breadth0.30_depth5	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_default_major	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny100_breadth0.05	-0.019010883041741256	0.0	-2.3915212500669192e-05	0	3	0	3	0	3
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny100_breadth0.10	-0.019010883041741256	0.0	-2.3915212500669192e-05	0	3	0	3	0	3
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny100_breadth0.20	-0.019010883041741256	0.0	-2.3915212500669192e-05	0	3	0	3	0	3
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny250_breadth0.05	-0.019010883041741256	0.0	-2.3915212500669192e-05	0	3	0	3	0	3
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny250_breadth0.10	-0.019010883041741256	0.0	-2.3915212500669192e-05	0	3	0	3	0	3
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny250_breadth0.20	-0.019010883041741256	0.0	-2.3915212500669192e-05	0	3	0	3	0	3
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny650_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.93_xny650_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny100_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny100_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny100_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny100_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny100_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny250_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny250_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny250_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny250_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny250_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny500_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny500_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny500_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny500_breadth0.30	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny500_breadth0.50	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny650_breadth0.05	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny650_breadth0.10	0.0	0.0	0.0	0	0	0	0	0	0
hmp_airskin_gtdb_source_abundance	17	raw_ani0.95_xny650_breadth0.20	0.0	0.0	0.0	0	0	0	0	0	0
