panel	sample	method	truth_species	pred_species	TP	FP	FN	precision	recall	F1	L1_union_pp	Pearson_union	rescued_species	rescued_TP	rescued_FP	rule
hmp_gastrooral_gtdb_source_abundance	6	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	47	52	45	7	2	0.8653846153846154	0.9574468085106383	0.9090909090909091	77.83598901257038	0.8105695195652595	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
cami3_toy_human_gut_gtdb_source_readmap	0	current_default	93	94	78	16	15	0.8297872340425532	0.8387096774193549	0.8342245989304814	63.07645271846187	0.9107787776639669	0	0	0	current selected default profile
cami3_toy_human_gut_gtdb_source_readmap	0	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	93	97	81	16	12	0.8350515463917526	0.8709677419354839	0.8526315789473684	66.91209827535367	0.8963758407288046	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
cami3_toy_human_gut_gtdb_source_readmap	0	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	93	97	81	16	12	0.8350515463917526	0.8709677419354839	0.8526315789473684	61.858303525439084	0.9170604106235849	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
cami3_toy_human_gut_gtdb_source_readmap	1	current_default	104	99	86	13	18	0.8686868686868687	0.8269230769230769	0.8472906403940886	75.04358937786805	0.6504147643645244	0	0	0	current selected default profile
cami3_toy_human_gut_gtdb_source_readmap	1	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	104	102	89	13	15	0.8725490196078431	0.8557692307692307	0.8640776699029126	75.31962160335571	0.6461161392102875	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
cami3_toy_human_gut_gtdb_source_readmap	1	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	104	102	89	13	15	0.8725490196078431	0.8557692307692307	0.8640776699029126	66.97207019808559	0.7216889208431153	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
cami3_toy_human_gut_gtdb_source_readmap	2	current_default	99	115	82	33	17	0.7130434782608696	0.8282828282828283	0.7663551401869159	50.07604500394409	0.9105517870034343	0	0	0	current selected default profile
cami3_toy_human_gut_gtdb_source_readmap	2	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	99	116	83	33	16	0.7155172413793104	0.8383838383838383	0.772093023255814	45.580750965891426	0.940315867554067	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
cami3_toy_human_gut_gtdb_source_readmap	2	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	99	116	83	33	16	0.7155172413793104	0.8383838383838383	0.772093023255814	43.818985049733186	0.9544933525370349	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
marine_setup_truth_profile_rescore	3	current_default	367	348	279	69	88	0.8017241379310345	0.7602179836512262	0.7804195804195804	42.89690820345352	0.8507714322024695	0	0	0	current selected default profile
marine_setup_truth_profile_rescore	3	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	367	348	279	69	88	0.8017241379310345	0.7602179836512262	0.7804195804195804	42.89690820345352	0.8507714322024695	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
marine_setup_truth_profile_rescore	3	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	367	348	279	69	88	0.8017241379310345	0.7602179836512262	0.7804195804195804	42.89690820345352	0.8507714322024695	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
marine_setup_truth_profile_rescore	4	current_default	265	263	209	54	56	0.7946768060836502	0.7886792452830189	0.7916666666666667	41.985129979505246	0.8873199092775066	0	0	0	current selected default profile
marine_setup_truth_profile_rescore	4	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	265	263	209	54	56	0.7946768060836502	0.7886792452830189	0.7916666666666667	41.985129979505246	0.8873199092775066	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
marine_setup_truth_profile_rescore	4	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	265	263	209	54	56	0.7946768060836502	0.7886792452830189	0.7916666666666667	41.985129979505246	0.8873199092775066	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
marine_setup_truth_profile_rescore	5	current_default	318	296	237	59	81	0.8006756756756757	0.7452830188679245	0.771986970684039	39.01704254526458	0.9220267037297392	0	0	0	current selected default profile
marine_setup_truth_profile_rescore	5	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	318	296	237	59	81	0.8006756756756757	0.7452830188679245	0.771986970684039	39.01704254526458	0.9220267037297392	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
marine_setup_truth_profile_rescore	5	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	318	296	237	59	81	0.8006756756756757	0.7452830188679245	0.771986970684039	39.01704254526458	0.9220267037297392	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
cami3_source_readmap_extension_after_recovery	3	current_default	107	80	68	12	39	0.85	0.6355140186915887	0.7272727272727272	38.42970813896673	0.9380602007450227	0	0	0	current selected default profile
cami3_source_readmap_extension_after_recovery	3	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	107	80	68	12	39	0.85	0.6355140186915887	0.7272727272727272	38.42970813896673	0.9380602007450227	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
cami3_source_readmap_extension_after_recovery	3	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	107	80	68	12	39	0.85	0.6355140186915887	0.7272727272727272	38.42970813896673	0.9380602007450227	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
cami3_source_readmap_extension_after_recovery	4	current_default	86	65	47	18	39	0.7230769230769231	0.5465116279069767	0.6225165562913907	62.90632004746908	0.8489755563860585	0	0	0	current selected default profile
cami3_source_readmap_extension_after_recovery	4	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	86	66	48	18	38	0.7272727272727273	0.5581395348837209	0.6315789473684211	62.78358434745681	0.8489768522319083	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
cami3_source_readmap_extension_after_recovery	4	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	86	66	48	18	38	0.7272727272727273	0.5581395348837209	0.6315789473684211	57.58795168955895	0.8825762543897119	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
cami3_source_readmap_extension_after_recovery	5	current_default	99	75	64	11	35	0.8533333333333334	0.6464646464646465	0.735632183908046	32.40154486772282	0.9684104903320242	0	0	0	current selected default profile
cami3_source_readmap_extension_after_recovery	5	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_zero	99	76	65	11	34	0.8552631578947368	0.6565656565656566	0.7428571428571429	32.40154486772282	0.9684104903320242	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=zero
cami3_source_readmap_extension_after_recovery	5	wrapper_accession-current-or-ani93-xny650-br20_maxcalls250_normalized-depth-alpha2	99	76	65	11	34	0.8552631578947368	0.6565656565656566	0.7428571428571429	31.598841372893265	0.9697276487114116	0	0	0	wrapper emitted accession-current-or-ani93-xny650-br20; max_called_species=250; policy=normalized-depth-alpha2
